,Tweet Posted Time (UTC),Tweet Content,Tweet Location
42,2020-03-27,Requested @PMOIndia - @narendramodi   @AmitShah   @goacm - @DrPramodPSawant for Complete Shutdown in Goa. #StaySafe #StayHome #IndiaFightsCorona #GoaFightsCorona,Goa
43,2020-03-27,We have to test producing ventilator consumables and spares locally before it actually hits us. 3D printing @carl_de_souza  or custom moulded parts @blaisezm. @visrane @PurtiKathpalia_ @MoHFW_INDIA #3Dprinted #ventilators #IndiaFightsCorona #covid19,Goa
44,2020-03-27,Coronavirus: Italy's daily rate of new cases slows in positive sign #Coronavirus ,Gujarat
45,2020-03-27,Italy reports 5 959 new cases of coronavirus and 919 new deaths. A total of 86 498 cases and 9 134 deaths. #ChineseBioterrorism,Gujarat
46,2020-03-27, STOP THE RUMOURS #stoptherumours #stoprumours #stopcoronarumours #fakenews #stopfakenews #fakenewsonsocialmedia #dontspreadfakenews #viralrumours #corona #coronavirus #fightagainstcorona #COVID-19 #covid19… https://www.instagram.com/p/B-Oib8TlDBC/?igshid=1rewp74i7dc78,Gujarat
47,2020-03-27,If #PrinceCharles #BorisJohnson #CarmenCalvo #KanikaKapoor #AbbaKyari #RandPaul #TomHanks #RitaWilson #IdrisElba could be positive for #COVID19 where you do stand? Stay Safe at home for next 21 days to #BreakChain of #Corona. #CoronaEffect #CoronaVirusInIndia – at IIM Ahmedabad,Gujarat
48,2020-03-27, STOP THE RUMOURS #stoptherumours #stoprumours #stopcoronarumours #fakenews #stopfakenews #fakenewsonsocialmedia #dontspreadfakenews #viralrumours #corona #coronavirus #fightagainstcorona #COVID-19 #covid19… https://www.instagram.com/p/B-Oib8TlDBC/?igshid=1rewp74i7dc78,Gujarat
49,2020-03-27, Stay Home Stay Safe. Follow #DC Rules &amp; orders for #Corona #Virus #covid_19 #COVID19 #covid – at CSC Aadhaar Center Taraori,Haryana
50,2020-03-27,During this difficult time  it is essential to support humankind and fight against #Coronavirus. I appeal to everyone to follow this 21 Days National #Lockdown and help the world to #breakthechain of #Covid-19 #21daysLockdown #Lockdown21 #IndiaFightsCorona,Haryana
51,2020-03-27,#GodMorningFriday Must know how to use the leisure time found in this corona virus epidemic to see who is the Almighty Lord  Must Wacth Ishwar TV 8.30pm @SaintRampalJiM @Das123Madan @AnkitSi34195096,Haryana
52,2020-03-27, Stay Home Stay Safe. Follow #DC Rules &amp; orders for #Corona #Virus #covid_19 #COVID19 #covid – at CSC Aadhaar Center Taraori,Haryana
53,2020-03-27,During this difficult time  it is essential to support humankind and fight against #Coronavirus. I appeal to everyone to follow this 21 Days National #Lockdown and help the world to #breakthechain of #Covid-19 #21daysLockdown #Lockdown21 #IndiaFightsCorona,Haryana
54,2020-03-27,Corona virus effect please rules follow ,Jharkhand
55,2020-03-27,#GharParRahen.... 21 days lock down###covid-19 Corona virus    please friends apne ghar me hi or safe rahe...be Safe at your home ####india fights Corona virus ... ,Jharkhand
56,2020-03-27,Can you tell me death toll in Beijing and Shanghai due coronavirus covid -19,Jharkhand
57,2020-03-27,The research came out of MIT  using data from Johns Hopkins University  and found that the maximum number of coronavirus transmissions took place in regions that had temperatures between 3 and 13 °C. But in countries with average temperatures above 18 °C there &lt;5% cases ,Jharkhand
58,2020-03-27,The research came out of MIT  using data from Johns Hopkins University found that the maximum number of coronavirus transmissions took place in regions that had temperatures between 3 and 13 °C.But in countries with average temperatures above 18 °C there were fewer than 5% case,Jharkhand
59,2020-03-27,@HemantSorenJMM the novel Corona virus is more dengerous to the senior citizens  so please take help the young youth to find out the Corona patent from far vellages rather than people who are more than 55. Your young youth are waiting for your comments.,Jharkhand
60,2020-03-27,#GharParRahen.... 21 days lock down###covid-19 Corona virus    please friends apne ghar me hi or safe rahe...be Safe at your home ####india fights Corona virus ... ,Jharkhand
61,2020-03-27,USA surpasses China in No. of cases ... #CoronaVirus #Covid19 #Covid_19 #StayAtHomeSaveLives #COVIDIOTS #CoronavirusLockdown #StayHome #StayHomeStaySafe #PhysicalDistancing #SocialDistancing #Lockdown,Karnataka
62,2020-03-27,Dander  stay at home  stay alive  corona spreading like wild fire. Live count. #CoronaVirus #Covid19 #Covid_19 #StayAtHomeSaveLives #COVIDIOTS #CoronavirusLockdown #StayHome #StayHomeStaySafe #PhysicalDistancing #SocialDistancing #Lockdown,Karnataka
63,2020-03-27,USA surpasses China in No. of cases ... #CoronaVirus #Covid19 #Covid_19 #StayAtHomeSaveLives #COVIDIOTS #CoronavirusLockdown #StayHome #StayHomeStaySafe #PhysicalDistancing #SocialDistancing #Lockdown,Karnataka
64,2020-03-27,Dander  stay at home  stay alive  corona spreading like wild fire. Live count. #CoronaVirus #Covid19 #Covid_19 #StayAtHomeSaveLives #COVIDIOTS #CoronavirusLockdown #StayHome #StayHomeStaySafe #PhysicalDistancing #SocialDistancing #Lockdown,Karnataka
65,2020-03-27,@IamSumanDe there's a question regarding COVID19 statistics. How many COVID19 test has been done in West Bengal today or in last 7 days?,Manipur
66,2020-03-27,Why don't you write on the state of affairs in the USA in relation to COVID19 instead? We all know that your extracurricular activities have stopped since and you get paid for defaming India. Try something new!!!,Meghalaya
67,2020-03-27,We have you covered. Free Service/ Paid Service/ Basic Vehicle Warranty has been extended for 2 months. Hence not to worry. #stayhome #staysafe #wecare #covıd19 #indiafightscorona #shillong #shillonghyundai #hyundaiindia,Meghalaya
68,2020-03-27,We have you covered. Free Service/ Paid Service/ Basic Vehicle Warranty has been extended for 2 months. Hence not to worry. #stayhome #staysafe #wecare #covıd19 #indiafightscorona #shillong #shillonghyundai #hyundaiindia,Meghalaya
69,2020-03-27,Karen  Young Aspirant from #Meghalaya speaks in #Khasi that during this time of crisis spread kindness not hate. @UNICEFIndia #IndiaFightsCorona #Covid19India,Meghalaya
70,2020-03-27,#Mutation #CoronaLockdown #Italy #History #Globalization #YNH If the #pandemic results in closer global cooperation  it will be a victory not only against the coronavirus  but against all future pathogens. ,Punjab
71,2020-03-27,#Mutation #CoronaLockdown #Italy #History #Globalization #YNH Without trust and global solidarity we will not be able to stop the coronavirus #pandemic  and we are likely to see more such epidemics in future. But every crisis is also an opportunity.,Punjab
72,2020-03-27,#Mutation #CoronaLockdown #Italy #History #Globalization #pandemic #YNH When the coronavirus crisis erupted  the U.S. stayed on the sidelines  and has so far refrained from taking a leading role.,Punjab
73,2020-03-27,@ansukhera Sir i have request  once this coronavirus is over  praying INSHALLAH soon. Pls discuss with textile industrialists to invest in nonwoven technology in Pakistan. They can get good local market &amp; export orders as well. Its time to promote medical textiles sector in Pak.,Punjab
74,2020-03-27,#Mutation #CoronaLockdown #Italy #History #Globalization #YNH A Leaderless World. Today humanity faces an acute crisis not only due to the coronavirus #pandemic but also due to the lack of trust between humans.,Punjab
75,2020-03-27,A true tale of a corona virus survivor. It’s scarier than even I imagined it to be. ,Punjab
76,2020-03-27,Exactly. He's a true entertainer though  you've got to give him that. Did you see his biochemistry coronavirus video? ,Punjab
77,2020-03-27,#CoronaLockdown #Italy #History #Globalization #pandemic #YNH People all over the world share a life-and-death interest not to give the coronavirus further opportunity of #Mutation. And that means that we need to protect every person in every country.,Punjab
78,2020-03-27,#CoronaLockdown #Italy #History #Globalization #pandemic #YNH Perhaps right now a similar #Mutation is taking place in a single gene in the coronavirus that infected some person in Tehran  Milan or Wuhan.,Punjab
79,2020-03-27,OMG.. This is getting insane. Italy records 969 new coronavirus deaths  its highest daily figure  bringing the total deaths in the country to 9 134 #CoronaLockdown #ChineseVirus19,Punjab
80,2020-03-27,COMMANDER SAFEGUARD Died due to corona virus #coronavirusinpakistan #COVID2019 #StayHome #Staysafe,Punjab
81,2020-03-27,#Mutation #Italy #History #Globalization #pandemic #YNH If you discover 100 coronavirus cases in your country  would you immediately #CoronaLockdown entire cities &amp; regions? To a large extent  that depends on what you expect from other countries.,Punjab
82,2020-03-27,#Mutation #CoronaLockdown #Italy #History #Globalization #pandemic #YNH Today  China can teach countries all over the world many important lessons about coronavirus  but this demands a high level of international trust and cooperation.,Punjab
83,2020-03-27,#Mutation #CoronaLockdown #Italy #YNH What does #History teach us for current Coronavirus #pandemic?First  it implies that you cannot protect yourself by permanently closing your borders. Remember that epidemics spread rapidly even in Middle Ages long before age of #Globalization,Punjab
84,2020-03-27,@pid_gov Appreciate if we may have a clarification on this news spread across social media about @ImranKhanPTI test positive for #Coronavirus Need to ask relevant UK based channel to share @pid_gov Official press release too. @PakPMO @MoIB_Official @ForeignOfficePk #ImranKhan,Punjab
85,2020-03-27,Corona virus Will be End Soon insha'Allah Say Ameen,Punjab
86,2020-03-27,Fact Check: Pakistan PM Imran Khan tests positive for coronavirus is false ,Punjab
87,2020-03-27,#Mutation #CoronaLockdown #Italy #History #Globalization #pandemic #YNH While medieval people never discovered what caused Black Death  it took scientists just two weeks to identify novel coronavirus  sequence its genome and develop a reliable test to identify infected people. ,Punjab
88,2020-03-27,Dr. Sb  I Targer Force for Imran khan sb  Prime minister sb Inshallah  We Will be Win for CORONAVIRUS,Punjab
89,2020-03-27,#Mutation #CoronaLockdown #Italy #History #YNH Many people blame the coronavirus #pandemic on #Globalization and say that the only way to prevent more such outbreaks is to de-globalize the world. Build walls  restrict travel  reduce trade.,Punjab
90,2020-03-27,The ICE2020Helsinki Local Organizing Committee has decided to postpone the congress by one year  due to the global coronavirus situation. The new dates for the congress are 18-23 July 2021. For more information please check at https://ice2020helsinki.fi/,Punjab
91,2020-03-27,@OfficialDGISPR Pak Army @ICT_Police My Police @IslamabadPims My Doctors... Proud of YOU Sirs.... I LOVE YOU .. God bless you.. Thanks for fighting together against Corona Virus to save Nation.... Thankssss,Punjab
92,2020-03-27,#Coronavirus A harsher reality of World in #2020 #coronavirusinpakistan #COVID2019 #KPFightsCorona,Punjab
93,2020-03-27,Corona Virus is not a joke  God please! Protect my family  friends and humanity.,Punjab
94,2020-03-27,BREAKING: Boris Johnson tests positive for coronavirus,Punjab
95,2020-03-27,@PSHDept @chakwal_police @DC_Chakwal On this sacred day of juma  I would like to pay my regards to the Doctors  Nurses and Paramedics who are fighting as frontline warriors against deadly corona virus. I pray from Allah  the almighty   may all of u come out with flying colors ,Punjab
96,2020-03-27,I did the same while covering CM Punjab meeting on corona virus. The pin drop silence followed the sneeze ,Punjab
97,2020-03-27,I suggest activation of Boys Scouts of Pakistan instead of raising tiger force for much better service in prevailing situation of corona virus in the country please,Punjab
98,2020-03-27,I Salute him to #All of those who work &amp; struggle to protect from this harmful corona virus. #StayHomeSaveLives.,Punjab
99,2020-03-27,People with blood type A may be more vulnerable to coronavirus  China study finds https://www.scmp.com/news/china/society/article/3075567/people-blood-type-may-be-more-vulnerable-coronavirus-china-study via @scmpnews,Punjab
100,2020-03-27,I would like to request to Mr @jack &amp; Dear @Twitter to unblock/unsuspend the accounts of Pakistanis social media activists so they can run the campaign against the deadly #CoronaVirus it’s the need of time.Awaiting #CoronavirusPandemic #coronavirusinpakistan #CoronavirusOutbreak,Punjab
101,2020-03-27, United States - Coronavirus Cases: 92 206 - Deaths: 1 371 - Recovered: 2 417,Punjab
102,2020-03-27,#ChinaPakSolidarity China in Action: 2 tons of masks test kit ventilators  medical protective clothes worthing 67 million rupees successfully handed over at Khunjerab.. The supplies will be handed over to Government of Gilgit-Baltistan. #Pakistan #China #Coronavirus ,Punjab
103,2020-03-27, Pakistan - Coronavirus Cases: 1 252 - Deaths: 9 - Recovered: 23,Punjab
104,2020-03-27,The problem is simple. Just see how many anchors/Journalists are discussing Coronavirus and how many are criticizing PM and projecting Shehbaz Shariff and Shakeel ur rehman. Rotten Eggs,Punjab
105,2020-03-27,Me meeting my bestie after this coronavirus shit gets over... ,Punjab
106,2020-03-27,Corona virus affecting people in their testosterone system ,Punjab
107,2020-03-27,COVID-19 Pakistan donates medicines to Italy ⁦@SMQureshiPTI⁩ ⁦@pid_gov⁩ #coronavirus https://www.esteri.it/mae/en/sala_stampa/archivionotizie/comunicati/covid-19-pakistan-dona-all-italia-medicinali.html,Punjab
108,2020-03-27,Who deposed Usman Buzdar and Installed Shabaz Sharif to deal with Coronavirus?,Punjab
109,2020-03-27,Remove lockdown from Kashmir. Allah will remove the crona virus from all over the world. Do your part in spreading this message to the world. Otherwise  the Corona virus can destroy you.,Punjab
110,2020-03-27,Alowing transporters is good step to move stocks where required in national framework. But zealot maulanas must b kept in check to stop running paralel govt to subvert govt orders to protect citizens from deadly Coronavirus and prevent them from inciting citizens to revolt.,Punjab
111,2020-03-27,PM IK.announces to launch PM Tigers Volunteer Force to fight coronavirus. InshAllah going to be a part of it #LetsFightCronaVirus @ImranKhanPTI,Punjab
112,2020-03-27,This is something we don't want to go viral. #CoronaVirus ,Punjab
113,2020-03-27,#CoronaInPakistan #CoronaLockdown @Khan_Inam1 @ZahidGishkori @aaminsann In the time of coronavirus  Pakistan’s media is playing politics-politics ,Punjab
114,2020-03-27,MA Sha Allah  if everyone follow this sure we can win from coronavirus and also it is a best way to teach our kids about preaching of Islam  Social distancing Prayer at homes Prayer with family ,Punjab
115,2020-03-27,Respect and Salute to All the Doctors  Nurses  and Paramedical Staff and all those who are risking their lives to Save Humanity from this deadly #CoronaVirus May Allah Bless you All and May the Humanity prevail! #stayathome #staysafe #love,Punjab
116,2020-03-27,One thing I like about the Coronavirus it doesn't differentiate between the poor and the rich #coronavirusinpakistan #ChineseVirus19,Punjab
117,2020-03-27,JUST IN: US now has 82 000 coronavirus cases  most of any country,Punjab
118,2020-03-27,So UK's PM Boris Johnson tested positive for coronavirus. Wish him speedy recovery #BorisJohnson,Punjab
119,2020-03-27,"Get well soon UK PM Boris Johnson tweets video to say he is self-isolating in Downing Street  but will continue working to""lead fightback against coronavirus"" http://bbc.in/2JhFB6D #CoronaLockdown #ChineseVirus19 #coronavirusinpakistan #CoronaVillains",Punjab
120,2020-03-27,@BorisJohnson has #CoronaVirus. How will that shape global politics surrounding this pandemic? #CoronaLockdown,Punjab
121,2020-03-27,"UK Prime Minister Boris Johnson tweeted a video to say he is self-isolating in Downing Street after testing positive for coronavirus  but will continue working to ""lead the national fightback against coronavirus"".",Punjab
122,2020-03-27,British Prime Minister Boris Johnson tests positive for Corona Virus,Punjab
123,2020-03-27,UK Prime Minister Boris Johnson has tested positive for coronavirus https://cnn.it/2yenPiv,Punjab
124,2020-03-27,Prime Minister Boris Johnson @BorisJohnson has tested positive for coronavirus.,Punjab
125,2020-03-27,#BREAKING | UK PM Boris Johnson test positive for Coronavirus  says 'I am now self-isolating' ,Punjab
126,2020-03-27,'Do your job': New York governor slams Congress on coronavirus crisis aid https://youtu.be/QOnXQKx3yRs via @YouTube,Punjab
127,2020-03-27,US has most known coronavirus cases worldwide  but experts say it's just the beginning of the battle ,Punjab
128,2020-03-27,Pakistan: Patient recovers from coronavirus  throws party to 100 people  tested positive again. via @the_fauxy,Punjab
129,2020-03-27,software update changes(Chinese virus to Corona virus) ,Punjab
130,2020-03-27,Alhamdulilah The Number of people in Mosque were 700+  We offered Prayers Together  No one was afraid of CORONA virus because We're brave Qoom &amp; Too much Sakhat on our deen. If I die tell them that I'll go to paradise because I'm Shadeed Musalman. Unfortunately ! Shit Nation.,Punjab
131,2020-03-27,Only Emergency Departments should be open to deal Corona Virus outbreak. By closing OPDs  Government has enough space in hospitals for Quarantine centres in Hospital Premises. Salute to all brave Doctors  Paramedics  DEOs &amp; management. #COVID19Pakistan #StayHome #StayHome,Punjab
132,2020-03-27,Feel-good story of the day. A 101 years old man has recovered from Covid-19 in Italy. He has survived the 1918 flu  a World War and now coronavirus.,Punjab
133,2020-03-27,Coronavirus may harm a mother but it cannot defeat the affection of a mother. Oh God ,Punjab
134,2020-03-27,This is how Punjab govt and its health department are treating Corona virus victims. @ImranKhanPTI @MuradAliShahPPP,Punjab
135,2020-03-27,#America for decades told us that these 3 countries are EVIL. HEARTLESS. RUTHLESS 1. #Russia 2. #China 3. #Cuba And Now: These 3 countries have sent the most number of Doctors &amp; equipment around the world to treat #CoronaVirus Next time U.S. says something: SMILE,Punjab
136,2020-03-27,PIEDMC estates are conducting Anti-Corona Virus drive through chlorinated water spray at SIE. #StayHome #LetsfightCoronaTogether #PIEDMC #BOM #SIE,Punjab
137,2020-03-27,This was nt time for Mufti Mujibur Rehman to misuse name of religion to promote his own image as a fearles religous zealot.Once Pakistan is done with Coronavirus Pakistan needs to defuse two more time bombs planted by these fanatics which if exploded will wipe us out as a nation.,Punjab
138,2020-03-27,یہ اللہ کی شان ہے۔ A few days ago the President of the United States was calling CORONA VIRUS a hoax. Then he called it a Democratic conspiracy. In his denial he has hurt the۔People of the USA ,Punjab
139,2020-03-27,I salute to all doctors Army and police whose fight against corona virus without care of lifes.,Punjab
140,2020-03-27,Remove #lockdown from #Kashmir. God will remove the #cronavirus from all over the #world. Do your part in spreading this message to the world. Otherwise  the Corona virus can destroy you.,Punjab
141,2020-03-27,This nation never deserved a sincere PM like Imran Khan...... In the time of coronavirus  Pakistan’s media is playing politics-politics ,Punjab
142,2020-03-27,Remove #lockdown from #Kashmir. God will remove the #cronavirus from all over the #world. Do your part in spreading this message to the world. Otherwise  the Corona virus can destroy you.,Punjab
143,2020-03-27,Remove #lockdown from #Kashmir. God will remove the #cronavirus from all over the world. Do your part in spreading this message to the world. Otherwise  the Corona virus can destroy you.,Punjab
144,2020-03-27,Remove #lockdown from #Kashmir. God will remove the crona virus from all over the #world. Do your part in spreading this message to the world. Otherwise  the Corona virus can destroy you.,Punjab
145,2020-03-27,am the only one who is thinking that big organizations are using corona virus for some hidden purposes?,Punjab
146,2020-03-27,Change can happen as quickly or as slowly as the person so chooses. A crisis like the coronavirus outbreak can be a catalyst for change. It’s a good time to renew our connection and get closer to Allah Almighty. Jumma Mubarak ,Punjab
147,2020-03-27,Entire world is dying out there due to coronavirus....... *la teacher in online ckass ,Punjab
148,2020-03-27,Information about Coronavirus disease (COVID-19) in #GoogleCrisisResponse https://g.co/kgs/dijVj8,Punjab
149,2020-03-27,May Allah keep you n all the doctors   who r fighting with Coronavirus for saving us safe n sound ,Punjab
150,2020-03-27,Coronavirus finding an entrence into my life ,Punjab
151,2020-03-27,US sales of guns and ammunition soar amid coronavirus panic buying ,Punjab
152,2020-03-27,Pay #tribute to our front line #Army against #corona_virus....... Proud_to_be #Doctor ,Punjab
153,2020-03-27,Now it's corona virus ? Your attitude towards this disease has resulted in situation. What a leader you are @realDonaldTrump,Punjab
154,2020-03-27,Let all pray for the cure of corona virus. Jumma mubarik ,Punjab
155,2020-03-27,Deadly Coronavirus is nt sparing drs and para medics working in Coronavirus hosp.Some cases have bn reported and those affected were placed in Qurantine to prevent furthr spreading of this deadly disease.,Punjab
156,2020-03-27,We salute all our doctors  nurses  paramedics & health officials who are at the front of the battle against Corona Virus. Let's show them lots of love Today  Friday March 27th  6PM by coming out to our terraces and rooftops and waving a white Flag. Pakistan Zindabad,Punjab
157,2020-03-27,Worldwide Corona virus Death reaches 24 090. Stay Home.....Stay Safe. #Corona,Punjab
158,2020-03-27,Precaution is the only way to protect yourself from #COVID2019 there is a difference between common cold &amp; #coronavirus #ShareToAware #COVID19Pakistan #covid19Balochistan @jam_kamal ,Punjab
159,2020-03-27,BBC News - Coronavirus social distancing advice: What two metres looks like ,Punjab
160,2020-03-27,BBC News - Coronavirus: South Africa begins three-week lockdown ,Punjab
