,Tweet Posted Time (UTC),Tweet Content,Tweet Location
66,2020-03-30,"I am announcing the Coronavirus Relief Fund  to raise money to help people and deal with the coronavirus pandemic.” -PM Imran Khan Account Title : Prime Minister's Relief Fund for COVID-19 National Bank of Pakistan Account No. 4162786786 Swift code : NBPAPKKAMBR NBP ,Punjab,neutral
2020-03-30,CM Usman Buzdar chairs meeting to review #CoronaVirus related arrangements and upcoming wheat procurement: Corps Commander Lt. Gen. Majid Ehsan assured of continuing full cooperation to the civil government to strictly implement governmental steps for overcoming the pandemic ,Punjab,joy
2020-03-30,South Korea burning cash to prevent spreading the coronavirus &amp; Seoul  led a government initiative to introduce its own cryptocurrency  why @ImranKhanPTI is not listening to #WaqarZaka who is giving #TenUp for free http://www.tenup.io why stop us from this opportunity?,Punjab,sadness
2020-03-30,On the myth that the Corona virus doesn’t affect young people. ,Punjab,neutral
2020-03-30,4 more patients have recovered from Corona Virus in Sindh and have tested negative. ,Punjab,surprise
2020-03-30,Italy  Iran  South Koeran Banks allowed Bitcoin to avoid corona virus through notes  so we their ppl can trade with the world from their home but Pak Govt. is not understanding #WaqarZaka   why? #waqarzaka #CryptoCurrencyLEGALKaro @ImranKhanPTI @ZakaWaqar,Punjab,sadness
2020-03-30,Italy  Iran  South Koeran Banks allowed Bitcoin to avoid corona virus through notes  so we their ppl can trade with the world from their home but Pak Govt. is not understanding #WaqarZaka   why? #waqarzaka #CryptoCurrencyLEGALKaro @ImranKhanPTI @ZakaWaqar,Punjab,sadness
2020-03-30,Team Alchemists pays tribute to the doctors  nurses and paramedics- the nation's heroes- battling the ongoing coronavirus pandemic in Pakistan. BIG SALUTE TO ALL HEROIC LIFE-SAVERS! #AcknowledgingTheEffortsOfFrontliners #TributeToTheMedics #FightDontFearCorona #Keep_Alchemizing,Punjab,neutral
2020-03-30,@arsched @mubasherlucman @AmirMateen2 @NasimZehra @GhulamHusainPK @AbidSherAli @SaleemKhanSafi @KlasraRauf @nadeemmalik @DrDanish5 @HamidMirPAK He come to finish Corona virus. Look how foreign media joking on him ,Punjab,joy
2020-03-30,Very rational approach of Imran Khan to fight Corona Virus All political parties shud donate generously to Corona Fund Account At NBP join the Govt's effort to provide relief to needy. @hinaparvezbutt @betterpakistan @AzmaBokhari @BBhuttoZardari @BakhtawarBZ @MoonisElahi6,Punjab,surprise
2020-03-30,Two important points to win against #Coronavirus: Faith - #Philanthropy Youth - #Tigerforce Absolutely brilliant address by @ImranKhanPTI. #PakistanZindabaad We have to fight as nation united.,Punjab,joy
2020-03-30,COLLECTIVE & UNIVERSAL   EXTENSIVE ACTION REQUIRED TO DEAL EFFECTIVELY WITH THIS FURIOUS  MONSTER ""!!! NOW ALL WORLD POWERS & ARMIES STOP KILLING THEIR? ""HUMAN COMPANIONS "" INSTEAD!!! USE MAX FORCE TO KILL  CORONA VIRUS !!! NOW CHANGE THE "" NARRATIVE "" SAVE THE HUMANS!!!",Punjab
67,2020-03-30,Prime Minister Corona Virus Relief Fund #ImranKhan,Punjab
68,2020-03-30,1 specie is under threat Millions of species are happy due to coronavirus ourbreak Air pollution continiously dropping,Punjab
69,2020-03-30,A Unique Opportunity to get the ability to Understand Quran Al-Karim without translation direct in Arabic Language. #QuranClass #LisanUlQuranClass #Quarantine #JamiatPK #Pakistan #COVID19 #Coronavirus #CoronavirusOutbreak,Punjab
70,2020-03-30,NEW: Iran reports 3 186 new cases of coronavirus today and 117 new deaths. A total of 41 495 cases and 2 757 deaths.,Punjab
71,2020-03-30,JUST IN: Belgium reports 1 063 new cases of coronavirus and 82 new deaths. A total of 11 899 cases and 513 deaths.,Punjab
72,2020-03-30,NEW: Malaysia reports 156 new cases of coronavirus  2 626 cases in total. 37 deaths  94 in intensive care.,Punjab
73,2020-03-30,Just got to know that one case of #coronavirus in our housing society as well  please people take it serious as it is getting over us now!n,Punjab
74,2020-03-30,23 Zaaireen who had earlier tested positive of Corona Virus in Sukkur have Alhamdolillah recovered &amp; have tested negative. This again shows the importance of self isolation  if we all isolate ourselves  we can actually protect not only ourselves but our loved ones &amp; others,Punjab
75,2020-03-30,Nobody is safe from Corona Virus until we are all safe from it. Prisoners are the most vulnerable. ,Punjab
76,2020-03-30,In the rest of the world: Coronavirus In Sialkot &amp; Lahore: Coڑonaviڑus #CoronaInPakistan,Punjab
77,2020-03-30,Corona virus has covered the entire world now At this time  caution is the cure Stay at home so that you and your family remain safe @Jzba_e_Pakistan #جومحدود_وہ_محفوظ #جومحدود_وہ_محفوظ,Punjab
78,2020-03-30,Don't worry coronavirus will set you all .Survival will set new world order.,Punjab
79,2020-03-30,#DengueAbnahi #WaleexMortein In 2019  Record-high 44 000 dengue cases were reported in Pakistan that took away 75 precious lives. As summers begin  mosquito season is upon us and with Pakistan already facing a health crisis due to coronavirus outbreak  join hands with Mortein ,Punjab
80,2020-03-30,Someone’s saying that NATURE is ruling amid corona virus .... #QuarantineLife,Punjab
81,2020-03-30,"Dear after looking your profile no doubt you are from ""Abuse group ""God has sent coronavirus for our same misdeeds.",Punjab
82,2020-03-30,Now China is sending aid against Coronavirus to far off countries in Africa and other Continents.If US still egostricken hesitates to request China  China shud unilateraly declare to rescue U.S. and its helpless citizens.I m sure this gesture wud b appreciatd by Americans.,Punjab
83,2020-03-30,Now with its total victory defeating Coronavirus in China and its despatch of plane after plane load of kits masks medicines to Pakistan with Drs Team to train Pakistani Drs to help ita all weather trustd friend Pakistan has proved to world its trustwortines as an ally.,Punjab
84,2020-03-30,#ReleaseMirShakilUrRehman I think he is safe in there from corona virus.,Punjab
85,2020-03-30,No newspaper since 3 days as hawkers in Lahore refuse to collect  distribute due to #CoronaVirus fears. Their legitimate concern  “place where all papers are gathered is a very congested place.” ,Punjab
86,2020-03-30,JUST IN: Number of worldwide coronavirus cases soars to 725 000,Punjab
87,2020-03-30,Chinse scientist has claimed discovery of some antidote of nanomaterials which dissolves Coronavirus in a minute times with succes rate of over 99 %.Why must President Trumps Admin's ego come in way.U.S.try all methods which have succeded so far.,Punjab
88,2020-03-30,@TariqJamilSahab Dear Mulana Sahib اسلام علیکم: keeping in view the grave situation of corona virus in the country I would like to suggest that your executive management of Tablighi Markaz &amp;govtmay take over the food distribution and rehabilitation function at levels,Punjab
89,2020-03-30,Meeting about Coronavirus #Covid_19,Punjab
90,2020-03-30,@MemonaMushtaq  @agnkhan51  @_Mansoor_Ali  @mubasherlucman  @iVeenaKhan  @hinaparvezbutt News Pakistan: Coronavirus: It was not just a football match but a 'biological bomb' that infected Bergamo  experts say: https://besthotnewspakistanenglish.blogspot.com/2020/03/coronavirus-it-was-not-just-match-but.html,Punjab
91,2020-03-30,Thought to have #COVID19Pakistan Vs #Myths &amp; #Beliefs is even flawed. It's #COVID19 Vs #FakeMedia &amp; Liar #journalists that are more contagious than #coronavirus #JournalismIsDead in #Pakistan #Corona,Punjab
92,2020-03-30,Drop your Username For follow back #lockdown #WhenCoronaVirusIsOver #StayHomeStaySafe #SelflessServiceByDSS #mondaythoughts #GodMorningMonday #Corona #Covid_19 #PictureOfSouthLondon #Covid19inSA #coronavirus #ترامب #MondayMotivation #تأجيل_الأقساط #CoronaInPakistan,Punjab
93,2020-03-30,And now we are turning towards Allah. Inshallah  He will vanish Corona Virus soon. #CoronaOutbreak #CoronaInPakistan #StayHome,Punjab
94,2020-03-30,Trump concedes US coronavirus death toll could be 100 000 or more ,Punjab
95,2020-03-30,Dr. Vladimir Zelenko has now treated 699 coronavirus patients with 100% success using Hydroxychloroquine Sulfate  Zinc and Z-Pak [UPDATES] ,Punjab
96,2020-03-30,﷽ If #Corona virus doesn't leave  #Ramadan will wash it away  because it's the month of #mercy.. In sha #Allāh,Punjab
97,2020-03-30,2/2 #HollyWood orodiced in 2012 a film on #CoronaVirus pandomic. Is the similiarity w real time pandomic is co incident or a biological weapon got strayed due to human mistake @production level? ,Punjab
98,2020-03-30,4/4 #CoronaVirus and Muslim faith !!! ,Punjab
99,2020-03-30,3/4 #CoronaVirus and Muslim Faith !!! ,Punjab
100,2020-03-30,2/4 #CoronaVirus and Muslim faith. ,Punjab
101,2020-03-30,Your speed of 4G is wondrous.Tonight I have a offpeak daily pacakage and your services made me mad.Plz Meade your services better in difficult situations like coronavirus. @jazzpk,Punjab
102,2020-03-30,No body is talking about innocent Kashmiri people. So   pls get ready to facing more diseases like #Coronavirus (etc) from GOD. Allah is always with them. Ya-Allah  pls help to Kashmiri people and provide them justice. #KashmirUnderModiCorona #ModiHitler #KashmirJustice,Punjab
103,2020-03-30,In Syria's Azaz region  rescue workers are sanitizing classrooms and camps for internally displaced people to prevent a possible spread of the coronavirus https://reut.rs/39rXoTa,Punjab
104,2020-03-30,German minister commits suicide after 'crisis over coronavirus worries' https://www.thelocal.de/20200329/german-minister-commits-suicide-due-to-coronavirus-worries #CoronavirusOutbreak,Punjab
105,2020-03-30,Meherban Foundation. Bank account details are given below A/C Title: Meherban Foundation Bank/Branch: Allied Bank Limited/ 5101 Branch Code Account No. : 0020050647270024 IBAN: PK67ABPA0020050647270024 Please inbox to donate via easypaisa or jazzcash. #Coronavirus #account,Punjab
106,2020-03-30,South Africa records second coronavirus death as infections jump to 1 280 https://www.reuters.com/article/uk-health-coronavirus-safrica-idUKKBN21G0WK?taid=5e814ce75ef377000178577c&amp;utm_campaign=trueAnthem%3A+Trending+Content&amp;utm_medium=trueAnthem&amp;utm_source=twitter,Punjab
107,2020-03-30,The fight against #coronavirus needs science  not stigma. It calls for facts  not fear. Together  we will defeat #COVID19.,Punjab
108,2020-03-30,German minister commits suicide after 'crisis over coronavirus worries' ,Punjab
109,2020-03-30,Pakistan’s number of coronavirus cases could be much higher than given statistics ,Punjab
110,2020-03-30,Contribute Rs 10 to @SAfridiOfficial Foundation..!! #HopeNotOut #teamafridi #COVID19 ,Punjab
111,2020-03-30,Thank You #Coronavirustruth #COVID19 #COVID19 #mondaythoughts #SayNoToOnlineClasses #21daylockdown #Covid_19 #COVID19Pakistan #StayHomeStaySafe,Punjab
112,2020-03-30,This MEME is life!! #COVID19 #Lahore #MariaB,Punjab
113,2020-03-30,Cheating isn't a mistake it's a choice! - Nouman Ashraf . . #noumanashraf #nawrites #relationships #tuesdayvibes #RelationshipGoals #lockdown #PakistanFightsCorona #StayHome #COVID19 #Mindset #Motivation #RetweeetPlease #follobackforfolloback #follo4folloback #goalsetting,Punjab
114,2020-03-30,I just did my part in the war against coronavirus. Join me  in supporting those who need a helping hand at this critical hour. ,Tamil Nadu
115,2020-03-30,I just did my part in the war against coronavirus. Join me  in supporting those who need a helping hand at this critical hour. ,Tamil Nadu
116,2020-03-30,#Modiji #AmitShah #HRaja #COVID2019india #Rahulghandi . Modi’s stock rises very rapidly among World leaders. Trump Boris Johnson of UK and the Australian PM want him to join their efforts in the fight of COVID19 and ask him to take the leadership role. ,Tamil Nadu
117,2020-03-30,To strength the fight against Covid19 I did my contribution to PM Cares Fund @PMOIndia @narendramodi #IndiaFightsCorona,Tamil Nadu
118,2020-03-30,#Modiji the master.. Modi’s stock rises very rapidly among World leaders. Trump  Boris Johnson of UK and the Australian PM want him to join their efforts in the fight of COVID19 and ask him to take the leadership role. Amazing! Is n’t it? Listen to the following video. ,Tamil Nadu
119,2020-03-30,"Belgian woman  #SuzanneHoylaerts  aged 90  dies of #Covid19 after refusing a respirator  telling her doctors ""Save it for the youngest  I've already had a beautiful life."" Even on Deathbed  you showed the highest act of kindness. The World lost a beautiful soul. RIP! ",Tamil Nadu
120,2020-03-30,To strength the fight against Covid19 I did my contribution to PM Cares Fund @PMOIndia @narendramodi #IndiaFightsCorona ,Tamil Nadu
121,2020-03-30,Little inspiration for kids to practice hand washing.... In an area very rural to me. Then I was sharing some information about #coronavirus Nots: This Post Inspire Each People !!! ,Tripura
122,2020-03-30,WHO extremely support China to spread the Virus. How can it possible that WHO is repeating what China said without any investigation at the date of Jan 14th ? While by that time thousands of people had suffered from this CORONAVIRUS. ,Uttar Pradesh
123,2020-03-30,Coronavirus your body is running gave them listening of the nice  rule of law. Thank you. Bye.,Uttar Pradesh
124,2020-03-30,Stop overthinking. The coronavirus is a test! This test will expose how true we are to our faith! Sadly  we’re failing. Look at the hoarding  the panic buying etc. We’re supposed to want for others what we want for ourselves. We're supposed to be drawing closer to the Almighty!,Uttar Pradesh
125,2020-03-30,Respected sir the current situation of my village Manmau Manjhan pur kaushambi recently many peoples are coming from Delhi  Mumbai and other state due to corona virus . But our gram panchayat does not taking hard action .It may dangerous for all peoples of village @DMkaushambi,Uttar Pradesh
126,2020-03-30,Respected sir the current situation of my village Manmau Manjhan pur kaushambi recently many peoples are coming from Delhi  Mumbai and other state due to corona virus . But our gram panchayat does not taking hard action .It may dangerous for all peoples of village @DMkaushambi,Uttar Pradesh
127,2020-03-30,"@chetan_bhagat Amid Corona virus Pandemic  I have decided to improve my English  I have found a novel is a better material to improve English. At starting  I am much confused which novel should I read? I heard lot about you and your books  specially your book "" Half Girlfriend.",Uttar Pradesh
128,2020-03-30,इस कोरोना महामारी से निपटने में एक छोटी सी कोशिश। @myogiadityanath @narendramodi I just did my part in the war against coronavirus. Join me  in supporting those who need a helping hand at this critical hour. ,Uttar Pradesh
129,2020-03-30,no police action in lock down due to heavy risks in coronavirus. ,Uttar Pradesh
130,2020-03-30,To join the fight against coronavirus  I have taken the Janta Curfew Pledge and committed myself towards keeping the country safe. You can also take the pledge at https://pledge.mygov.in/janatacurfew/ https://pledgeapi.mygov.in/api/v2/janatacurfew/share/individual/3773655592 via @mygovindia,Uttar Pradesh
131,2020-03-30,"Respected sir DjTrump  Namaste.Iam registered 30yrs Experienced Indian Govt Dr SoIsuggest sir*""Herbal (Kapoor Guggal Tulsi Leaves mixed)Steam inhalation to prevent & treat *""Coronavirus""*produced Pneumonia 100% safe correctively with Other safety tools&amp; Immunity Boost Diet ",Uttar Pradesh
132,2020-03-30,Honeydew melon contains a wide variety of nutrients and plant compounds that may be responsible for its many potential health benefits... Follow @madnessforfitness #madnessforfitness #bodybuilding #indianfitness #IndiaFightsCorona #CoronaVirus #healthyvegetables,Uttar Pradesh
133,2020-03-30,I just did my part in the war against coronavirus. Join me  in supporting those who need a helping hand at this critical hour. ,Uttar Pradesh
134,2020-03-30,Bonsoninstitutealigarh appeals to you...STAY#HOME#STAY#SAFE@UPSDM@PREVENT#CORONAVIRUS... ,Uttar Pradesh
135,2020-03-30,#China claims to have develop 'new weapon' to combat #coronavirus ,Uttar Pradesh
136,2020-03-30,@FazilSaifi18 PM funny announce coronavirus #lockdown #Lockdown21 #lockdownindia,Uttar Pradesh
137,2020-03-30,Our population is 135cr. If we donate 1 rupee or 100 rupees to Prime Minister's Fund then it goes over 135 crores and it is a huge amount that helps people. It is up to you to contribute to your country in any way. In the coronavirus period #StayHome #AkshayKumar #PMCaresFunds,Uttar Pradesh
138,2020-03-30,Coronavirus timeline: - January 19: 100 cases - January 24: 1 000 cases - February 12: 50 000 cases - March 6: 100 000 cases - March 18: 200 000 cases - March 21: 300 000 cases - March 24: 400 000 cases - March 26: 500 000 cases - March 28: 600 000 cases - March 29: 700 000 cases ,Uttar Pradesh
139,2020-03-30,If you think you have been exposed to novel coronavirus (COVID-19)  and have developed any symptoms (cough  fever or difficulty breathing)  call the Govt. of India helpline 1075 or the state helpline numbers for assistance. Source: Ministry of Health and Family Welfare,Uttar Pradesh
140,2020-03-30,#MannKiBaat Coronavirus is posing a challenge to Knowledge  science  rich-poor  strong-weak alike. It is not confined to any nation's borders  nor does it makes the distinction of region or season. PM Modi requests everyone to abide by Lakshman Rekha and display patience.,Uttar Pradesh
141,2020-03-30,#MannKiBaat PM requests everyone to comply with the lockdown without which it will be difficult to save ourselves from the scourge of Coronavirus.,Uttar Pradesh
142,2020-03-30,Corona virus ative #Coronavirustruth #Corona #coronavirus Good morning everyone ,Uttar Pradesh
143,2020-03-30,#Jalaunfights with #COVID19 Big Salute goes to entire District Administration and Sir @DM_JALAUN @spjalaun #controlcoronawithcooperation,Uttar Pradesh
