,Tweet Posted Time (UTC),Tweet Content,Tweet Location
36,2020-04-07,BREAKING: Tablighi Jamat donates 2100 Coronavirus patients to PM Relief Fund. #राम_नाम_अवलम्बन_एकू,Haryana
37,2020-04-07,It’s #WorldHealthDay And I wanna say to you.. Take care and enjoy a healthy life at home!! Special congratulations for our Doctors  nurses and whole medical department and ministries !! #StayAtHome #StaySafe #IndiaFightsCorona #lockdown @MoHFW_INDIA @drharshvardhan,Haryana
38,2020-04-07,Yes president you are right COVID19 is created by Chinese lab for biological weapons to use against their enemy countries like USA  INDIA. It is very unfortunate that W.H.O completely support China. ,Jharkhand
39,2020-04-07,The way the doctors is fighting against this epidemic (covid19) with all his dedication is really praiseworthy they are play a big role in keeping the world healthy  that's why human beings consider them as a God #coronafreeindia #HealthyIndia #WorldHealthDay ,Jharkhand
40,2020-04-07,शरीरे जर्जरीभूते व्यIधिग्रस्ते कलेबरे औषधं जाह्नवीतोयं वैद्यो नारायणो हरिः On this #WorldHealthDay I salute our all the doctors  nurses and health workers  appreciate their work and their contributions towards helping the world fight against #COVID19 #stayhomesavelives,Karnataka
41,2020-04-07,Stay Home stay Safe #coronavirus #WorldHealthDay,Maharashtra
42,2020-04-07,Here's to the courage of all the front-line soldiers! Clad in white  these warriors carry hope wherever they go. We thank them for standing strong and helping us fight the battle against #Covid19 #StrongerWithHope #OPPOStands4India #StayHomeStaySafe @oppomobileindia,Manipur
43,2020-04-07,The total #death reached 81669. These numbers are horribly terrified. Alone in just #USA and #France there was 1821 and 1417 deaths respectively. Whole all over the world the number of deaths that happened just today is arround 3800. #breaking #COVID #Corona #coronavirus #who,Punjab
44,2020-04-07,During the COVID19 pandemic  everybody is found wearing a facemask but does it really works for prevention against CoronaVirus? #CoronaVirus #FaceMask,Punjab
45,2020-04-07,Timeline of Confirmed #coronavirus Cases in #Pakistan First 1000 cases in 26 days. Second 1000 cases in 7 days. Third 1000 cases in 5 days. Fourth 1000 cases in 2days. Stay ,Punjab
46,2020-04-07,They exploited this opportunity for minting money and they are doing it without any fear of #coronavirus and any punishment.,Punjab
47,2020-04-07,@hinaparvezbutt Plz also put a special focus to provide every possible help to much needed sector of the society #DisablePeople amid this lock down #Coronavirus,Punjab
48,2020-04-07,China has bought big American enterprises America owes to world's depositors huge amounts in thier banks which could b liquidated if depositors want thier money to withdraw.These economic figures which stand endangered with Coronavirus which has caused maximum damage to America.,Punjab
49,2020-04-07,ANOTHER MEN DEAD DUE TO CORONAVIRUS.HE WENT HOME WITH THE WRONG MASK AND HIS WIFE KILLED HIM . #funnytweet #CoronaVirusUpdate,Punjab
50,2020-04-07,Coronavirus closed everything but my arms are still open for you my love,Punjab
51,2020-04-07,@ZahidGishkori Need your support to raise voice of #DisablePeople much needed sector of society to provide them financial assistance under Imdaad Ahsaas program amid this lock down #Coronavirus,Punjab
52,2020-04-07,You have such a great following  Plz Campaign for #DisablePeople with your tweets as they are still neglected under this lock down  No NGO or Govt is providing them any assistance  Jazakallah #CoronaVirus ,Punjab
53,2020-04-07,Fair enough !! Like 5G sanction on Huawei but had CISCO based 5G been launched b4 Huawei then CORONA Virus wasn’t spread thru it .. This nonsense too will pass as will Trump &amp; Bibi &amp; Modi; the Muslim n Chinese Haters . Zoom is killing Skype  FT &amp; Whatsapp ... Info is POWER,Punjab
54,2020-04-07,@RwpPolice Plz also take care for #DisablePeople under this lock down #Coronavirus,Punjab
55,2020-04-07,@ShamsAmjadJI Need your support to raise voice of #DisablePeople much needed sector of society to provide them financial assistance under any program amid this lock down #Coronavirus,Punjab
56,2020-04-07,@murtazawahab1 Need your support to raise voice of #DisablePeople much needed sector of society to provide them financial assistance under any package #Coronavirus,Punjab
57,2020-04-07,@ShireenMazari1 Need your support to raise voice of #DisablePeople much needed sector of society to provide them financial assistance under Imdaad Ahsaas program amid this lock down #Coronavirus,Punjab
58,2020-04-07,@meherbokhari Need your help to raise voice for much needed sector of society #DisablePeople amid this lock down for providing them financial assistance under Imdaad Ahsaas Program #Coronavirus,Punjab
59,2020-04-07,#HEC_StopOnlineClasses In the meantime  these universities shall make arrangements for conducting online classes in case the closure extended because of the Coronavirus pandemic ,Punjab
60,2020-04-07,This must be a terrifying time for @carriesymonds - sick with coronavirus herself  due to give birth to her first baby very soon and the father of her child in intensive care. Really hope @BorisJohnson recovers quickly.,Punjab
61,2020-04-07,Pakistan plans to increase its daily testing capacity for #coronavirus to 20000 in coming days. Currently it is 6584/day. &lt;276&gt;,Punjab
62,2020-04-07,GlobalPeaceMission- GPM The crisis caused by Corona Virus Is unprecedentaly of global extant It has posed colossal threat to human life And has robbed the@Peace of human mind #UNGA #CIPS,Punjab
63,2020-04-07,Over 3 in 4 Pakistanis (78%) are satisfied with how the provincial governments are controlling the #coronavirus situation. Respondents from Khyber Pakhtunkhwa are the most satisfied (90%). #COVID19Pakistan #Covid_19 @Jhagra @smzrz,Punjab
64,2020-04-07,If that happens Coronavirus could affects thousands of persons daily.Such persons r known as 'Mentally Acute Religousity Syndrome' ( MARS) They think they will find a better place in heavens than on earth.,Punjab
65,2020-04-07,Indonesian govt asks its citizens to offer 'Taraweh' at home.But I apprehend many fanatics in Pakistan will forcefuly open mosques to offer 'Taraweh' careing less about its impact on others during Coronavirus attack.,Punjab
66,2020-04-07,Do countries have immune systems? 5 lessons from fragile states to help fight the coronavirus https://brook.gs/3ac8kpg via @BrookingsInst,Punjab
67,2020-04-07,Pakistan plans to increase its daily testing capacity for #coronavirus to 20000 in coming days. Currently it is 6584/day. &lt;276&gt;,Punjab
68,2020-04-07,#Baluchistan receives #medical supplies from #China to tackle #Coronavirus  Timely and Much appreciated  Hope #Baloch people and doctors will be able to save precious lives  Thanks China #Beijing @zlj517 @WangXianfeng8 @xing_lijun @libijian2 @shen_shiwei @GuWenliang,Punjab
69,2020-04-07,If Corona virus doesn't leave  Ramadan will wash it away  because it's the month of mercy.. In Sha Allah,Punjab
70,2020-04-07,Remove lockdown from #Kashmir. God will remove the #cronavirus from all over the #world. Do your part in spreading this message to the world. Otherwise  the Corona virus can destroy you.,Punjab
71,2020-04-07,Romanian doctors to reach Italy tomorrow to help fight in coronavirus - https://go.shr.lc/3bWmmMe via @shareaholic,Punjab
72,2020-04-07,COVID-19 (Coronavirus) Fully Automated PCR Testing facility is now available at Shifa International Hospital Islamabad. Samples will only taken through appointment bookings. For appoinments call 051-8464646 #ShifaCares #Covid_19 #coronavirustesting,Punjab
73,2020-04-07,South Korea takes University exams inside a Soccer field due to coronavirus. ,Punjab
74,2020-04-07,Post Coronavirus period will bring 'New World Order' as coming events cast thier shadows before.Could someone imagine Russian Putin sending cargo flight with whole paraphernilia to combat Coronavirus to America or American President Trumps talking to Chinese President Zi .,Punjab
75,2020-04-07,Now when Coronavius is on its hieght these fanatic maulanas will ask follower staunch muslims to come for 'Trawee prayers' and beak Fast' in mosque.Coronavirus doesnot spare anyone being leveller ' rich and poor ' alike and secular 'doesnt spare anyone on basis religion caste.,Punjab
76,2020-04-07,600 new cases of corona virus in Pakistan ,Punjab
77,2020-04-07,BBC News - Coronavirus: Boris Johnson spends night in intensive care after symptoms worsen ,Punjab
78,2020-04-07,Downing Street says Prime Minister Boris Johnson has been moved to intensive care after his coronavirus symptoms worsened.,Punjab
79,2020-04-07,"Why are some anchors/Journalists saying"" forget corruption and fight Coronavirus?""",Punjab
80,2020-04-07,What the structure of the coronavirus can tell us ,Punjab
81,2020-04-07, Learn new #SKILL  dont waste your precious time due #coronavirus #bahria #bahriatown #lahore #dha #multan #quetta #sialkot #faisalabad #karachi #jaidad #starjaidad #zameen #jaidaddevelopers #lahores #behria #gwadar #gwader #pakistan #digitalpakistan,Punjab
82,2020-04-07,JUST IN: China reports no new coronavirus deaths over past 24 hours,Punjab
83,2020-04-07,BBC News - Coronavirus: Boris Johnson moved to intensive care as symptoms worsen ,Punjab
84,2020-04-07,Israel Health Minister Who Termed Coronavirus ‘Divine Punishment’ Gets Coronavirus https://nayadaur.tv/amp/2020/04/israel-health-minister-who-termed-coronavirus-divine-punishment-gets-coronavirus/,Punjab
85,2020-04-07,During the COVID19 pandemic  everybody is found wearing a facemask but does it really works for prevention against CoronaVirus? #CoronaVirus #FaceMask,Punjab
86,2020-04-07,I don’t know why the highly neglected community in Pakistan is unemployed PhD doctors even there is no relief package for them in covid19 situation. #inductUnemployedPhDs @ImranKhanPTI @Asad_Umar @Shafqat_Mahmood @fawadchaudhry @ZakaWaqar @FrontlineKamran @iqrarulhassan,Punjab
87,2020-04-07,-You are killing yourself for a job that would replace you within a week if you dropped dead. Take care of yourself and stay home. #COVID19,Punjab
88,2020-04-07,PM @ImranKhanPTI has conveyed best wishes &amp; prayers for the earliest recovery &amp; good health of PM @BorisJohnson. #APPNews @ukinpakistan #COVID #CoronaUk #COVID19 @10DowningStreet @PakistaninUK @PakPMO @MoIB_Official,Punjab
89,2020-04-07,This is the moment to begin the work of seeking the peace of world without nuclear weapons #Globalzero #Covid19 #TuesdayThoughts,Punjab
90,2020-04-07,#StayAtHome. As much as possible. This is the most important thing we can all do. It will help stop #COVID19 Wash your hands regularly and pray to Almighty Allah. #WorldHealthDay #TogetherWeCan #PrayersForCoronaFreeWorld,Punjab
91,2020-04-07,Health Services at Door Step. Due to COVID19 Pandemic and to maintain social distancing  #DHQHospitalVehari has started Telemedicine services for the people of Vehari. #DHQHospitalVehari #COVID19 ,Punjab
92,2020-04-07,Chief Minister #Sindh Syed Murad Ali Shah salutes doctors paramedical Staff and Pak Forces for being frontline fighters against #COVID19 @BBhuttoZardari @BakhtawarBZ @RehamKhan1 @MuradAliShahPPP,Punjab
93,2020-04-07,Pakistan covid19 cases First 1000: 30 days 1000-2000: 6 days 2000-3000: 5 days 3000-4000: 2 days,Punjab
94,2020-04-07,It’s #WorldHealthDay! Today  we celebrate the work of nurses &amp; midwives by showing our appreciation for their bravery  courage &amp; resolve in the global #COVID19 response. Tell us who your favourite nurse or midwife is . #SupportNursesAndMidwives,Punjab
95,2020-04-07,Final destination 6. Covid19 is in hot pursuit. ,Punjab
96,2020-04-07,Live: After lockdown  what can Wuhan expect following months of hard battle against #COVID19 ,Punjab
97,2020-04-07,Over the15days incidence of #Covid19 is 38 perMil in countries w BCG vaccination whereas thats 358 per Mil in the countries w/o #BCG programe similarly death rate was 4.28 per Mil w BCG run &amp; 40 perMi w/out Malayria program. @ImranKhanPTI @ShahidaQureshi5,Punjab
98,2020-04-07,Quarantine days with a bear #brownbear #StayHome #covid19 ,Punjab
99,2020-04-07,If the PM of the country with one of the best health systems in the world can end up in ICU  trust me you are not too powerful for it. Don’t know why people still making memes on it . #BorisJohnson #COVID19 ,Punjab
100,2020-04-07,Last two days saw a major jump in the total #COVID19 cases in #pakistan ! The lockdown still has very less results and people are frustrated already  Only Allah can save #Pakistan ! Testing if reported correctly is up to 40 000   and the infection rate in pakistan is 10%,Punjab
101,2020-04-07, Happy world health day to hole world who fight against coronavirus. i wish all human beings stay safe and healthy . . . . #who #covid_19 #coronavirusitalianews #coronavirus #indiafightscorona #indiafightscovid19 #worldhealthorganization #worldhealthday,Rajasthan
102,2020-04-07, Happy world health day to hole world who fight against coronavirus. i wish all human beings stay safe and healthy . . . . #who #covid_19 #coronavirusitalianews #coronavirus #indiafightscorona #indiafightscovid19 #worldhealthorganization #worldhealthday,Rajasthan
103,2020-04-07,Is Government of Sikkim has any plan/provision to set up the laboratory test for coronavirus???? @drharshvardhan @Governor_Sikkim @GolayPs @IndraHangSubba1 @dbchauhanbjp,Sikkim
104,2020-04-07,#BREAKING : Actor #Thala #Ajith has donated the following amounts for #coronavirus relief. PM Cares Fund: Rs 50 lakhs CM Relief Fund: Rs 50 lakhs FEFSI: Rs 25 lakhs #PerfectCitizenThalaAJITH – at Mohanur,Tamil Nadu
105,2020-04-07,Kollywood KING ThalaAJITH Kumar Donated Rs.1.25 Crs For The Pandemic Corona Virus Refill Fund. Let's Celebrate His Noble Geuster With Special TAG..! Here we Go #Valimai Yanna Fans #PerfectCitizenThalaAJITH,Tamil Nadu
106,2020-04-07,How Coronavirus Attacks the Body ,Tamil Nadu
107,2020-04-07,So simple yet so effective. Language is everything. #COVID19 @EmmaTheofelus,Tamil Nadu
108,2020-04-07,In this critical situation Indian poor and middle class people's are missing Congress Rule. #Covid19 #JaiCongressAlways,Tamil Nadu
109,2020-04-07,We have to flatten the curve Stay home and stay safe #IndiaFightsCorona ,Tamil Nadu
110,2020-04-07,INDIA fight against Corona with awareness. #TuesdayMotivation #WorldHealthDay #WorldHealthDay2020 #HealthyAtHome #StayHome #StayHomeIndia #StopTheSpreadOfCorona #inspace #Chennai,Tamil Nadu
111,2020-04-07,Nice madam.We will unitedly fight against corona and come out successfully .#IndiaFightsCorona,Tamil Nadu
112,2020-04-07,Bangladesh reports Corona virus 17 death as infectious rise to 164 .,Tripura
113,2020-04-07,God you forgive us You protect us from the epidemic corona virus. Amin,Tripura
114,2020-04-07,Fact: Corona virus ,Tripura
115,2020-04-07,Yeah.they should take intensive http://care.in spite of being cleaned Boris Johnson  Corona virus has attacked http://him.so.we have to think   how careful should we keep us ? So.we should stay at home.,Tripura
116,2020-04-07,To join the fight against coronavirus  I have taken the Janta Curfew Pledge and committed myself towards keeping the country safe. You can also take the pledge at https://pledge.mygov.in/janatacurfew/ https://pledgeapi.mygov.in/api/v2/janatacurfew/share/individual/9586476796 via @mygovindia,Uttar Pradesh
117,2020-04-07,#Sensex recorded its biggest gains in a decade  in line with global peers. Investors worldwide banked upon hopes of slowing coronavirus deaths after Italy  Spain and even US witnessed slowing of new virus cases. Till closing Sensex rose by 2 476 points to 30 067. ,Uttar Pradesh
118,2020-04-07,"Godi Media after Trump's Statement : "" Trump has requested to our legendary Prime minister for #Hydroxychloroquine "" #Retaliation #coronavirus",Uttar Pradesh
119,2020-04-07,Coronavirus: France reports its worst day of COVID-19 deaths so far #Coronavirus ,Uttar Pradesh
120,2020-04-07,Stay safe Save lives Stay at home Makes social distancing This is very important to break the chain of virus novel Corona virus-19 @Saru81589968 @ABPNews @CNNnews18 @RT @RT_com,Uttar Pradesh
121,2020-04-07,To The PM of India @narendramodi @PMOIndia Sir India ki kuch jagaho p lockdown follow Ni ho ra hai jis s coronavirus increase ho ra hai... Apse hardly request hai ki 14april tk strict curfew lgwa dijiye jis s coronavirus s hum sb bachh sake..,Uttar Pradesh
122,2020-04-07,@WHO I have a question plz give me answer - 1- this is real or not ? 2- if this is fake then why should this massage transferring in twitter ? Plz reply - #lockdowneffect #CoronaUpdatesInIndia #Covid_19india #StayAtHome #coronavirus ,Uttar Pradesh
123,2020-04-07,Coronavirus: President  PM  Ministers  MPs to take 30% salary cut for a year https://www.businesstoday.in/current/economy-politics/covid-19-fight-pm-narendra-modi-ministers-to-take-salary-cut/story/400283.html via NaMo App,Uttar Pradesh
124,2020-04-07,To stop the spread of Coronavirus  one of the major immunity booster supplements is meditation. Yes  if you practice meditation daily for at least 15-30 minutes at morning and evening then it will help you in various ways to defeat Coronavirus infection! #WorldHealthDay #Covid19,Uttar Pradesh
125,2020-04-07,Dear H'ble PM sh.@narendramodi The figures of COVID19 spread across world are not in favour to uplift the lockdown on 14 April. Research shows that atleast 50 day lockdown has to be implemented to take a control over the situation. It needs extention up to 31 May. #BhilwaraModel,Uttar Pradesh
126,2020-04-07,Download Aarogya Setu app to fight against COVID19  using this link: iOS: https://apps.apple.com/in/app/aarogyasetu/id1505825357 Android: https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu @dintya15 @CSCegov_ @CSCUttarPradesh,Uttar Pradesh
127,2020-04-07,Total #Covid19 cases reached 63 now / with 8 discharged: active #Covid19 cases are 55 now: @OfficeOfDMAgra,Uttar Pradesh
128,2020-04-07,They are true Muslim #COVID19 #SocialDistancing @PMOIndia @Uppolice @UPGovt,Uttar Pradesh
129,2020-04-07,The whole world is suffering from corona  which is a deadly epidemic. Greetings to all doctors  health workers on #World_Health_Day. Who are fighting with their lives #COVID19 putting their lives at risk. #StayHomeSaveLives @drharshvardhan @anjubalabjp,Uttar Pradesh
130,2020-04-07,The Ram isn't only Lord that's a spiritual thought  if we hold it we can defeat all enemies of our society even #covid19 too. @arungovil12 @DipikaChikhliaG #जयश्रीराम #WeLoveZeeNews,Uttar Pradesh
131,2020-04-07,#WorldHealthDay #Covid19 Do meditation along with pranayama as it strengthens our immunity and increases will power. ,Uttar Pradesh
132,2020-04-07,It’s #WorldHealthDay #CoronavirusOutbreakWorld Today  we celebrate the work of nurses &amp; midwives by showing our appreciation for their bravery  courage &amp; resolve in the global #COVID19 response. Salute to all the medical staff workers. #StayHomeIndia #SupportNursesAndMidwives,Uttar Pradesh
133,2020-04-07,To stop the spread of Coronavirus  one of the major immunity booster supplements is meditation. Yes  if you practice meditation daily for at least 15-30 minutes at morning and evening then it will help you in various ways to defeat Coronavirus infection! #WorldHealthDay #Covid19,Uttar Pradesh
134,2020-04-07,Know sources of water... To function properly  all the cells and organs of the body need water. Follow @madnessforfitness #madnessforfitness #Homeworkout #IndiaFightsCorona #bodypump #bodyweightworkout #fitnessaddict #fitindiahitindia #fitness #nevergiveup #knowyourheart,Uttar Pradesh
135,2020-04-07,An initiative to convey message of solidarity and harmony. Together We will win this fight against #COVID19 #MuskurayengaIndia Thanks to @akshaykumar @iTIGERSHROFF @Jjust_Music @SDhawan25 @kritisanon @vickykaushal09 @advani_kiara @ayushmannk @taapsee,West Bengal
136,2020-04-07,#BREAKING : Actor #Thala #Ajith has donated the following amounts for #coronavirus relief. PM Cares Fund: Rs 50 lakhs CM Relief Fund: Rs 50 lakhs FEFSI: Rs 25 lakhs #PerfectCitizenThalaAJITH – at Mohanur,Tamil Nadu
137,2020-04-07,Kollywood KING ThalaAJITH Kumar Donated Rs.1.25 Crs For The Pandemic Corona Virus Refill Fund. Let's Celebrate His Noble Geuster With Special TAG..! Here we Go #Valimai Yanna Fans #PerfectCitizenThalaAJITH,Tamil Nadu
138,2020-04-07,How Coronavirus Attacks the Body ,Tamil Nadu
139,2020-04-07,So simple yet so effective. Language is everything. #COVID19 @EmmaTheofelus,Tamil Nadu
140,2020-04-07,In this critical situation Indian poor and middle class people's are missing Congress Rule. #Covid19 #JaiCongressAlways,Tamil Nadu
141,2020-04-07,We have to flatten the curve Stay home and stay safe #IndiaFightsCorona ,Tamil Nadu
142,2020-04-07,INDIA fight against Corona with awareness. #TuesdayMotivation #WorldHealthDay #WorldHealthDay2020 #HealthyAtHome #StayHome #StayHomeIndia #StopTheSpreadOfCorona #inspace #Chennai,Tamil Nadu
143,2020-04-07,Nice madam.We will unitedly fight against corona and come out successfully .#IndiaFightsCorona,Tamil Nadu
144,2020-04-07,Bangladesh reports Corona virus 17 death as infectious rise to 164 .,Tripura
145,2020-04-07,God you forgive us You protect us from the epidemic corona virus. Amin,Tripura
146,2020-04-07,Fact: Corona virus ,Tripura
147,2020-04-07,Yeah.they should take intensive http://care.in spite of being cleaned Boris Johnson  Corona virus has attacked http://him.so.we have to think   how careful should we keep us ? So.we should stay at home.,Tripura
148,2020-04-07,After locking up the entire world. China ended its lockdown of Wuhan  where the coronavirus pandemic began.#coronaupdatesindia #CoronaVirusUpdate,Chandigarh
149,2020-04-07,Today WhatsApp has announced that it is imposing new limits on forwarding messages in order to fight fake news & myths about #coronavirus. ,Chandigarh
150,2020-04-07,BREAKING: Tablighi Jamat donates 2100 Coronavirus patients to PM Relief Fund.,Chandigarh
151,2020-04-07,#SelfQuarantine #Day21 #CoronaVirus For all of you who always cribbed out lack of sleep and being so busy  i hope the dark circles have vanished.,Chandigarh
152,2020-04-07,My whole family done their work and made 200 masks again  could we distribute same at 44/45 labour chowk ourselves or we hv to handover somewhere #chandigarh #coronavirus @manuparida1 @MCChandigarh @RajBalaMalik @KirronKherBJP @vpsbadnore @RJMeenakshi1 @Mirchi_Charu pls confirm,Chandigarh
153,2020-04-07,HON’BlE DGP SAAB you’re requested to direct your staff to wear masks properly as they don’t know how to wear mask many officials cover their lips & leaving nose uncovered from where virus enters as many POLICE OFFICIALS are infected from coronavirus in POLICE LINES  MADHYA PRADES ,Chandigarh
154,2020-04-07,Dear @realDonaldTrump you said you will retaliate against India because of the ban on the export of chloroquine! Let’s see what you will do against the country which put you in this situation! I hope you will not eat your words! Btw we lifted the ban! #DonaldTrump #CoronaVirus,Chandigarh
