,Tweet Posted Time (UTC),Tweet Content,Tweet Location
30,2020-04-05,A doctor on a TV debate said that the official numbers of number of people tested positive for #COVID19 reveals only the tip of the iceberg. We aren't testing enough people  so we don't know the real picture. India has one of the lowest numbers of tests in the world. #TestKaroNa,Bihar
31,2020-04-05,How rapid #antibody tests are different from existing #PCR tests for #Covid19 | Explained - India News ,Bihar
32,2020-04-05,@PMOIndia recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Bihar
33,2020-04-05,Let's light up Our consciousness & fight #Covid19 collectively! 5th April  Sunday at 9 PM ,Bihar
34,2020-04-05,We are in this together #9PM9minute #9बजे9मिनट #IndiaFightsCorona @narendramodi @BJP4India @BJPBiharState,Bihar
35,2020-04-05,#आओ... मिलकर दीप जलाये! India stands firmly with PM @narendramodi in this fight against . #9 pm9minute #IndiaFightsCorona #Stay Home #togetherwearestronger,Bihar
36,2020-04-05,Stay together  one day win   #StayHomeStaySafe #IndiaFightsCorona ,Bihar
37,2020-04-05,At #9pm9minutes LIGHTS &amp; PRAYERS #UnitedWithNation @narendramodi @PMOIndia @chitraaum #IndiaFightsCorona ,Bihar
38,2020-04-05,#9pmDiwaliAtABP We Will fight against Corona  Support of Modiji and every news channel @ABPNews  @RubikaLiyaquat India Jitegi corona ko harayengay ,Bihar
39,2020-04-05,"Showing Unity during Corona epidemic by lighting the lamps at home also showing the social distancing for prevention from Corona Virus. ""है कौन विघ्न ऐसा जग में  टिक सके आदमी के मग में। @narendramodi #IndiaFightsCorona #9pm9minutes #LadengeAurJeetenge",Bihar
40,2020-04-05,#IndiaFightsCorona Blame on: China Pakistan Muslims Fight with: Drink Gaumutra &amp; Do Yoga Banging Utensils Light Candles #TestKaroNa,Bihar
41,2020-04-05,Why is India testing the lowest? How will this strategy of testing slow help India fight Corona virus? #TestKaroNa,Bihar
42,2020-04-05,"WHO long back said  the magic to fight Corona is ""Test  Test  Test"". Banging thaali or lighting candles can't be SUBSTITUTE for more testing. Right now India is testing as low as 84/million  one of the lowest in the world. We don't even know how deep our crisis is. #TestKaroNa",Bihar
43,2020-04-05,In Bihar  Bankers are working whole day without any preventive measures mask  santizer.People are not maintaing social distance in branch premises. Branches have no guidelines for maintaining social distancing.Police forces should be deployed. #IndiaFightsCorona #30MoreDays,Bihar
44,2020-04-05,Great news sir #Covid19 ,Chhattisgarh
45,2020-04-05,Intellectual deprivation is more pervasive than COVID19 could get. #GoCoronaGo,Chhattisgarh
46,2020-04-05,Great sir #Covid19 ,Chhattisgarh
47,2020-04-05,#Who_Is_EarthSavior Trump in America and residents of Italy Germany France Iran China know the savior who can treat all the diseases like covid19 and others Must watch sadhana TV 7:30pm ,Chhattisgarh
48,2020-04-05,Health care workers are also concerned they might die from Covid19 This could seem like an irrational fear but frontline health care workers have died in China and Italy and in the US and this will only increase Knowing this some health care workers have begun drafting wills.,Chhattisgarh
49,2020-04-05,India fights CORONA....India stand with Modi Ji #coronaupdatesindia #IndiaFightsCorona #IndiaBattlesCoronavirus @PMOIndia @rashtrapatibhvn @GoogleIndia @NITIAayog @mygovindia @WHO,Chhattisgarh
50,2020-04-05,let the actual experts be the experts #2019nCoV #chhattisgarh #coronawarriors #IndiaFightsCorona #QuarantineActivities #WarAgainstCorona #tweet #WHO #WuhanCoronavius,Chhattisgarh
51,2020-04-05,Light a diya or candle or switch on your flash on 5th April at 9 PM to support the fight against Corona Virus #binamilesaathladen #IndiafightsCorona #sunday #StayHomeStaySafe,Chhattisgarh
52,2020-04-05,#BigBreaking 3 more Corona Positive are Discharged from AIIMS.. Total 7 patients are Well and discharged Salute to @aiims_rpr @bhupeshbaghel @TS_SinghDeo @RaipurPoliceCG Big thanku to people for supporting #CoronaUpdate #IndiaFightsCorona #chhattisgarhnews #Coronafighters,Chhattisgarh
53,2020-04-05,I saw the news on #indiatv 2-3 days back that #America discovered the vaccine for #coronavirus named #PittCoVacc and it has successfully trailed on mice &amp; rats.. It is true sir? And if it is true then when can it will come in India? #IndiaFightsCorona,Chhattisgarh
54,2020-04-05,Will finish corona virus with united Spirit of my nation. Love you @narendramodi Love you all HINDUSTHANI. #IndiaFightsCorona #IndiaBattlesCoronavirus,Goa
55,2020-04-05,Lockdown challange . #dia #candles #lightoftheworld #coronavirus #india_clicks @Bogmallo Beach Resort https://www.instagram.com/p/B-m2pBzBbYZ/?igshid=d10cji7wj0zb,Goa
56,2020-04-05,The Best Way To Prevent Illness From Corona Virus Is To Avoid Being Exposed To The Virus #NoToCorona #IndiaFightsCorona,Goa
57,2020-04-05,#9pmDiwaliAtABP GO CORONA GO ......WE WILL FIGHT WITH CORONA VIRUS &amp; WE WILL WIN – at Shri Balaji Temple,Goa
58,2020-04-05,Hope everyone had lighted their houses with lamp as per PM . . @narendramodi . . #9बजे9मिनट #9pm9minutes #9baje9mintues #COVID19 #coronavirus #trending #pmmodi @Panaji City - Goa https://www.instagram.com/p/B-mufVMDIh0/?igshid=d92mgugpzjoc,Goa
59,2020-04-05,A great initiative by @PMOIndia #9MinutesForIndia #coronavirus – at India  South Goa,Goa
60,2020-04-05,Coronavirus equipment??? Think you mean 'VentilatOOOrs' pillock!,Goa
61,2020-04-05,BJP has bigger problems than #COVID19 ,Goa
62,2020-04-05,#9PM9minute Lighting lamps at our Panaji Shelter Home for the needy to express solidarity with the #CoronaWarriors The guests at the Shelter Home were sensitized about the significance of this gesture and efforts put in by govt to fight Covid19. @goacm @dip_goa,Goa
63,2020-04-05,Forget #COVID19 who will save us fr these Bhakts ,Goa
64,2020-04-05,Hope everyone had lighted their houses with lamp as per PM . . @narendramodi . . #9बजे9मिनट #9pm9minutes #9baje9mintues #COVID19 #coronavirus #trending #pmmodi @Panaji City - Goa https://www.instagram.com/p/B-mufVMDIh0/?igshid=d92mgugpzjoc,Goa
65,2020-04-05,India stands united!! We will definitely win this battle against COVID19. Jai Hind @DrPramodPSawant @PrakashJavdekar @chitraaum @smritiirani @narendramodi @ShrinivasDempo @anjanaomkashyap,Goa
66,2020-04-05,@narendramodi   Light to fight Covid19 ,Goa
67,2020-04-05,#Respect Special thanks to the Doctors  Police and everybody working 24 hours to protect us from #COVID19. #9pm9minute #aquemfightscovid19 #wefollowsocialdistancing – at Aquem,Goa
68,2020-04-05,Essential Services Finder in #Goa during Lockdown of COVID19. Visit https://help.coderix.io to know more. #GoaFightsCOVID19 App works on crowdsourced Data. Please share @DGP_Goa @spnorthgoa @Coll_NorthGoa @kunalone @RohirNaik,Goa
69,2020-04-05,India's first at home testing kit for #COVID19 launched #IndiaFightsCorona Read more at https://www.linkedin.com/posts/vvenkitachalam_indias-first-at-home-testing-kit-for-covid-activity-6652411568116076544-9cUV https://youtu.be/lfH7ZPXYpQI,Goa
70,2020-04-05,@chitraaum The message given by Om is very much appreciated. Now I have also learned a lot to make tea in 12 days and in the remaining 9 days I will learn to make tea. #IndiaFightsCorona #StayAtHomeSaveLives Thank you very much om ... आप को हरी ॐ।,Goa
71,2020-04-05,Will finish corona virus with united Spirit of my nation. Love you @narendramodi Love you all HINDUSTHANI. #IndiaFightsCorona #IndiaBattlesCoronavirus,Goa
72,2020-04-05,We are all in this together @narendramodi @ndtv @republic @timesofindia #9बजे9मिनट #9baje9mintues #IndiaFightsCorona #LightForIndia – at Goa,Goa
73,2020-04-05,The Best Way To Prevent Illness From Corona Virus Is To Avoid Being Exposed To The Virus #NoToCorona #IndiaFightsCorona ,Goa
74,2020-04-05,So? Did the power grid fail or the hatred? #9baje9mintues #IndiaFightsCorona,Goa
75,2020-04-05,#We_stand_in_solidarity Together we stand &amp; together we will come out of this dark phase. Pray for India &amp; the world to heal! Let's fight Corona together #unity #positivity #healIndia #healworld #fightcovid19 #StayHomeStaySafe #lightadiya #9baje9minute @PMOIndia @ABPNews @aajtak,Goa
76,2020-04-05,India's first at home testing kit for #COVID19 launched #IndiaFightsCorona Read more at https://www.linkedin.com/posts/vvenkitachalam_indias-first-at-home-testing-kit-for-covid-activity-6652411568116076544-9cUV https://youtu.be/lfH7ZPXYpQI,Goa
77,2020-04-05,Keep sharing and please do follow #JaiHind #IndiaFightsCorona #salutedoctors,Goa
78,2020-04-05,Respected P.M we all are with you for fight against corona virus.@narendramodi @RubikaLiyaquat @gopimaniar @PMOIndia @PrashantValaBJP @aajtak @AmitShah @VtvGujarati @VtvGujarati @News18India @sandeshnews @BJP4India @myogiadityanath @VtvGujarati @PrashantValaBJP #Coronafighters – at Bopal circle,Gujarat
79,2020-04-05,My 89 years old grandfather lighting a lamp. @narendramodi We are truly hoping for a quick recovery of all who’re suffering from corona virus across the world. #9PM9minute #gocoronago #CoronaWarriors #StaySafeAtHome,Gujarat
80,2020-04-05,#gocoronago #indiafightscorona #followme #coronavirus #covid #covid19 #covid2020 #coronaindia #narendramodi #ahmedabad #gujarat #india #jayhind #bharatmatakijai #vandematram @Goyal Plaza https://www.instagram.com/p/B-msJGInYhk/?igshid=jh7dv2a04436,Gujarat
81,2020-04-05,1st 1000 cases in India: 56Days 2nd 1000 cases in India: 5Days 3rd 1000 cases in India: 2Days Every 3rd #CoronaVirus Positive Patient In India is from The #TablighiJamaat as of 4th April 2020. Yes Every 3rd #CoronaPandemic Patient. Hail #Secularism . #COVID2019 #lockdown – at Ahmedabad Haat,Gujarat
82,2020-04-05,#gocoronago #indiafightscorona #followme #coronavirus #covid #covid19 #covid2020 #coronaindia #narendramodi #ahmedabad #gujarat #india #jayhind #bharatmatakijai #vandematram @Goyal Plaza https://www.instagram.com/p/B-msJGInYhk/?igshid=jh7dv2a04436,Gujarat
83,2020-04-05,So finally you found one clip out of 1.3 billion people and labeled all same  couldn’t you witness the entire nation lit with solidarity to fight this  the entire world is bleeding having science and best infra  #IndiaFightsCorona get a life man! ,Gujarat
84,2020-04-05,Where there is light  there is hope. #9pm9minutes #IndiaFightsCorona – at Science City,Gujarat
85,2020-04-05,#gocoronago #indiafightscorona #followme #coronavirus #covid #covid19 #covid2020 #coronaindia #narendramodi #ahmedabad #gujarat #india #jayhind #bharatmatakijai #vandematram @Goyal Plaza https://www.instagram.com/p/B-msJGInYhk/?igshid=jh7dv2a04436,Gujarat
86,2020-04-05,Coronavirus: US death toll surpasses 9 000 #Coronavirus ,Haryana
87,2020-04-05,We aren't alone in this fight against corona virus. Millions of people in India will once again show the world the power of their unity. Be prepared everyone  lets do it. Light your lamps or divas or mobile flashlights at 9 PM. #iSupportLampLighting #StayHome #StaySafe,Haryana
88,2020-04-05,Reports are suggesting that the person passed away who was infected with COVID19 ? Is that true ? ,Haryana
89,2020-04-05,I had participated in #9PM9minute for fight against corona I still remember your words our honourable PM @narendramodi “Innovation for the people and by the people is the direction of our NEW INDIA” #IndiaFightsCorona @cmohry @mlkhattar @sambitswaraj @PMOIndia,Haryana
90,2020-04-05,We aren't alone in this fight against corona virus. Millions of people in India will once again show the world the power of their unity. Be prepared everyone  lets do it. Light your lamps or divas or mobile flashlights at 9 PM. #iSupportLampLighting #StayHome #StaySafe,Haryana
91,2020-04-05,#मोदीजी_हम_दीप_नहीं_जलाएंगे @narendramodi @AmitShah @PMOIndia Is by lighting lamps/Diya etc Will corona virus dead ? Is this lighting diya torch mobile flash is vaccine of Corona virus?,Jharkhand
92,2020-04-05,There is always a light at the end of every tunnel.. together we stand for better tomorrow.. God bless us all @narendramodi @PMOIndia Bro :- Golu Singh #9Minutes9PM #Covid19 #CaronaVirus #NewDiwali,Jharkhand
93,2020-04-05,It is a ray of #hope that reflects the #solidarity of the entire #INDIA  only by #uniting we can defeat this dark form of #COVID19 #coronafreeindia #IndiaDeservesBetter #IndiaBattlesCoronavirus #StayHomeStaySafe ,Jharkhand
94,2020-04-05,It is a ray of #hope that reflects the #solidarity of the entire #INDIA  only by #uniting we can defeat this dark form of #COVID19 #coronafreeindia #IndiaDeservesBetter #IndiaBattlesCoronavirus #StayHomeStaySafe ,Jharkhand
95,2020-04-05,A moment of hope! This too shall pass. #9PM9minute #9MinutesForIndia #PMO #COVID19outbreak #QuarantineDiaries #IndiaBattlesCoronavirus #coronavirus #HopeWorld #DiyaJalaoBharatJodo,Karnataka
96,2020-04-05,I have uninstalled TikTok. I request my fellow Indians to do so ASAP. There is no supervision on the content of TikTok  it is spreading poison more than the corona virus. It should be banned in India. #जिहाद_फैलाता_TikTok,Karnataka
97,2020-04-05,There is only right path guidance #Holyquran for us Stay Home Stay Safe Obey all the rules #COVID2019 #IndiaFightsCorona ,Karnataka
98,2020-04-05,Driving the darkness away!!#IndiaFightsCorona #IndiaComeTogether #9बजे9मिनट #9baje9mintues @narendramodi Ji,Madhya Pradesh
99,2020-04-05,Prime Minister Narendra Modi ji you have done a great job to fight against #COVID19 we #Indian citizens are with you,Manipur
100,2020-04-05,No  5G isn't causing coronavirus ,Meghalaya
101,2020-04-05,@himantabiswa We salute you for leading from the front at this critical hour when we are battling Covid19. You have stretched yourself beyond expectations and tackled every case with meticulous care. You are an example to every Health Minister in the NE.,Meghalaya
102,2020-04-05,Corona virus family is present in felines nothin new,Punjab
103,2020-04-05,Research suggests online therapy is just as effective as in person therapy. So why are you still waiting. Start your online therapy today. #covid19 #coronavirus is changing how we interact with each other. WhatsApp to +92 332 780 7080 or visit http://www.ibrahimsiawash.com,Punjab
104,2020-04-05,What is the best business to start during the coronavirus hype? https://urdupointweb.com/what-is-the-best-business-to-start-during-the-coronavirus-hype/ #BestBusinessInCoronaVirusOutBreak #BreakingNews #CoronaOutBreak #CoronaVirus #CoronaVirusBusinessesStoped #CoronaVirusCure #CoronaVirusUpdates #EconomyEffectsOfCoronaVirus #LatestNews #News,Punjab
105,2020-04-05,Is BCG given in Pakistan? I think it is to new borns since ages  even today in Pakistan. Any #doctor pls comment? Can an Old Vaccine Stop the New Coronavirus? ,Punjab
106,2020-04-05,CM sb u have forgotten to share details of punab corona virus cases tonight bcos u were so happy on PM s views about u.,Punjab
107,2020-04-05,UK PM Boris Johnson admitted to hospital as coronavirus symptoms persist. 10 days after testing positive.,Punjab
108,2020-04-05,On the other hand  we still appreciate our paramedical staff that's fight day and night against heinous virus. In which difficult time he/she still work hard against corona virus. And successfully recovered the patient through different medicine. #vaccine #ourdoctorsourheros ,Punjab
109,2020-04-05,Corona virus; Philippines police shoot civilian for not wearing mask ,Punjab
110,2020-04-05,This Tableeghi vs Zaireen debate is very disturbing. It is becoming the cause of hatred and division. Why you always manipulate religion to spread hatred? Stop this blame game and deal this coronavirus pandemic with unity! ,Punjab
111,2020-04-05,Donald Trump is prepared to lose around 240000 Americans to Coronavirus..a srtaggering figure considering how much value Washington attaches to each American life. Had Imran Khan made duch a statement he woulld have been crucified by our media,Punjab
112,2020-04-05,Stay Home Stay safe...And.. Enjoy the fantastic tea at Home #CoronavirusPandemic #9baje9minute #Hum_Light_Nahi_Bujhaenge #StayHomeStaySafe #coronavirus ,Punjab
113,2020-04-05,28 prisoners in Punjab have tested positive for coronavirus.. Alarming,Punjab
114,2020-04-05,News: Within the month of April  Pakistan feared to have 50 000 cases of Corona virus. Lay Pakistani Awaam ,Punjab
115,2020-04-05,I heard something similiar years back in Europe that some research had been undergoing to inject some sort of chip in humans blood to mointer their movement. I don't tjink this is soly coronavirus relatef development.,Punjab
116,2020-04-05,A potential coronavirus vaccine might have been discovered ,Punjab
117,2020-04-05,On one side where we are listening to the scary and terrifying stories and news about CORONA virus. Here is some good news. This is Mr. Usama Ijaz who recently recovered from COVID-19 and I personally spoke to him and felt extremely motivated as well as happy.This is his message. ,Punjab
118,2020-04-05,On one side where we are listening to the scary and terrifying stories and news about CORONA virus. Here is some good news. This is Mr. Usama Ijaz who recently recovered from COVID-19 and I personally spoke to him and felt extremely motivated as well as happy.This is his message. ,Punjab
119,2020-04-05,We pray for our Media for their speedy recovery. They have been badly mentally infected by coronavirus.,Punjab
120,2020-04-05,When only you have vaccine of corona virus ,Punjab
121,2020-04-05,Me After Saying Covid-19 Instead Of Corona Virus ,Punjab
122,2020-04-05,Sir  how many effected patient's of corona virus in gujranwala till now to date.. @DCGRW,Punjab
123,2020-04-05,Stay Home. Save Lives : Help Stop Coronavirus #GoogleDoodle https://g.co/doodle/hevfv,Punjab
124,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Sindhi Language. #Sargodhauniversity #COVID19 #SindhiLanguage #campusradio #SU #CoronaFreePakistan,Punjab
125,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Hindko Langauge. #Sargodhauniversity #COVID19 #Hindkolanguage #campusradio #SU #CoronaFreePakistan,Punjab
126,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Balochi Language. #Sargodhauniversity #COVID19 #Balochilanguage #campusradio #SU #CoronaFreePakistan,Punjab
127,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Balti Language. #Sargodhauniversity #COVID19 #Baltilanguage #campusradio #SU #CoronaFreePakistan,Punjab
128,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Punjabi Language. #Sargodhauniversity #COVID19 #Punjabilanguage #campusradio #SU #CoronaFreePakistan,Punjab
129,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Saraiki Language. #Sargodhauniversity #COVID19 #Saraikilanguage #campusradio #SU #CoronaFreePakistan,Punjab
130,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Rangri Language. #Sargodhauniversity #COVID19 #Rangrilanguage #campusradio #SU #CoronaFreePakistan,Punjab
131,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Local Punjabi Language. #Sargodhauniversity #COVID19 #Localpunjabilanguage #campusradio #SU #CoronaFreePakistan,Punjab
132,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Potohari Language. #Sargodhauniversity #COVID19 #Potoharilanguage #campusradio #SU #CoronaFreePakistan,Punjab
133,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Pashto Language. #Sargodhauniversity #COVID19 #Pashtolanguage #campusradio #SU #CoronaFreePakistan,Punjab
134,2020-04-05, Use social media for earning Money instead of wasting your precious TIME #coronavirus #onlineearning #learnonline #digitalmarketing #digitaladvertisement #digitalpakistan #jaidad #starjaidad #lahore #gwadar #gwader #lahores #rawalpindi #pindi #murree #gilgit #skardu #multan,Punjab
135,2020-04-05,How China contained coronavirus breakout ,Punjab
136,2020-04-05, Work from Home and create another source of #income in your life #coronavirus #lahore #dha #bahria #bahriatown #bahriatownlahore #lahores #gwadar #gwader #karachi #multan #quetta #peshawar #sialkot #bahwalpur #faisalabad #gujranwala #digitalpakistan #jaidad #jaidaddeveloper,Punjab
137,2020-04-05,Oneshudders to wonder if Opp ever thought where will they hide to escape from impact of Coronavirus only safe place could b Antarctica.Thier private Jets Helicopters too wont reach there. They  hence must do something for humanitarian cause or die as affecttee of Coronavirus.,Punjab
138,2020-04-05,If Opp had little grain of patriotism inthier DNA they wud have joined hands with govt to deliver food supplies as Coronavirus is bestowed by God to b leveller not distinguishing btw rich or poor is secular doesnt spare on basis of caste creed colour or religion.,Punjab
139,2020-04-05,We are told: “the virus does not discriminate – rich and poor alike  we are all in this together”. But #coronavirus is exposing the rotten and heartless nature of the capitalist system  where profits rather than human lives are the priority.,Punjab
140,2020-04-05,No wonder Opp witn Maulana Diesel who is bending backwards to knit an alliance to topple I K's govt in these Coronavirus deadly driven circumstances when whole nation needed to rise up jointly to combat Coronavirus and helpd govt to help delivr food to poor 'rehiri chabri wala',Punjab
141,2020-04-05,amid coronavirus crisis  India silently implementing pro RSS agenda in Kashmir.,Punjab
142,2020-04-05,When you hate people more than Corona virus ,Punjab
143,2020-04-05,The title shows its related to Corona virus but it also discuss about hepatitis  aids etc. Secondly the natural compound are best to fight infections. I always use natural spices QAHWA with lemon grass as antibiotics. And it always works,Punjab
144,2020-04-05,Research suggests online therapy is just as effective as in person therapy. So why are you still waiting. Start your online therapy today. #covid19 #coronavirus is changing how we interact with each other. WhatsApp to +92 332 780 7080 or visit http://www.ibrahimsiawash.com,Punjab
145,2020-04-05,India becomes the first country to celebrate #Covid19: Reports #9baje9mintues,Punjab
146,2020-04-05,Quarantine day 14 Name : Corona Surname : Virus Nickname : Covid19 Age : 19 Nationality : China Friend : world Girlfriend : Hanta virus ,Punjab
147,2020-04-05,Like 9/11 World would have to sign a New Social Contract Among Global Society after #COVID19 #Socialcontract #Covid_19 #pakistan @ShivAroor @AdityaRajKaul @BDUTT,Punjab
148,2020-04-05,Outside & inside governor house punjab #SocialDistancing public distress for government ineptitude by spreading misinformation as reported through police stations on #food provisioning with a rude foul mouthed policewoman recorded for good measure #COVID19 lockdown ,Punjab
149,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Sindhi Language. #Sargodhauniversity #COVID19 #SindhiLanguage #campusradio #SU #CoronaFreePakistan,Punjab
150,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Hindko Langauge. #Sargodhauniversity #COVID19 #Hindkolanguage #campusradio #SU #CoronaFreePakistan,Punjab
151,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Balochi Language. #Sargodhauniversity #COVID19 #Balochilanguage #campusradio #SU #CoronaFreePakistan,Punjab
152,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Balti Language. #Sargodhauniversity #COVID19 #Baltilanguage #campusradio #SU #CoronaFreePakistan,Punjab
153,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Punjabi Language. #Sargodhauniversity #COVID19 #Punjabilanguage #campusradio #SU #CoronaFreePakistan,Punjab
154,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Saraiki Language. #Sargodhauniversity #COVID19 #Saraikilanguage #campusradio #SU #CoronaFreePakistan,Punjab
155,2020-04-05,A Public Service Message by the Campus Radio Voice Of Versity FM 98.2 Sargodha University on Corona Virus in Rangri Language. #Sargodhauniversity #COVID19 #Rangrilanguage #campusradio #SU #CoronaFreePakistan,Punjab
