,Tweet Posted Time (UTC),Tweet Content,Tweet Location
15,2020-04-13,Exactly bro.. border needed to b sealed..if correctly measures nt taken n it's taken for granted than time na for goa to become another covid19 cases center. ,Goa
16,2020-04-13,One meal can make a difference ; can give Hope . #goafightscovid19 #goafightscoronavirus #indiafightscovid19 #indiafightscoronavirus #feedinggoa #covid19 #COVIDkindness #ihelp #ihelpalwaysforhelp #ihelpfoundation #ihelpfoundationgoa #goa #india – at Goa,Goa
17,2020-04-13,One more flight of LIFELINE UDAN handled by TEAM GOA today noon  carrying essential medical supplies in form of COVID19 test kits. The supplies duly handed over instant. AT AAI  WE CARE WE SERVE. Fight continues @AAI_Official @MoCA_GoI @MoHFW_INDIA @aairedwr @visrane,Goa
18,2020-04-13,There is a lot of difference between Suspected & Detected. Don’t mix it or misuse it. #CoronaUpdatesInIndia #corona #CoronavirusOutbreakindia #COVID19 #Covid_19india #India,Goa
19,2020-04-13,Number of #Covid_19 cases Crossed 10000 in #India . Today more than 1200 cases reported. #IndiaFightsCorona #StayHomeIndia,Goa
20,2020-04-13,We at Rangavi take all precautions to fights against Covid 19. DO YOU?? @BhaiNaik222 #IndiaFightsCorona #GoaFightsCOVID19 #stayhomestaysafe #wefollowsocialdistancing #welookafteryoursafety #investwithus – at Aquem,Goa
21,2020-04-13,Coronavirus: Spain begins lifting lockdown as infections fall #Coronavirus ,Gujarat
22,2020-04-13,59 Indians working in #Singapore are among the 233 new coronavirus cases reported on Sunday  taking the total number of COVID-19 patients in the city-state to 2 532. #CoronavirusSG,Gujarat
23,2020-04-13,#COVID19 updates as on 13.04.2020 at 8 AM * Active Cases: *7 987* Cured/Discharged/Migrated cases: *857* Death cases: *308* * Please stay at home and comply with lockdown guidelines to help yourself  family and community stay safe. *#Covid_19india #ChinaIsAsshoe,Gujarat
24,2020-04-13,Respected @HemantSorenJMM As number of CORONA virus patients are increasing day by day in our jharkhand  we should also make #MASKS_COMPULSORY for people getting out of their HOME. This will help counter fight the pandemic.,Jharkhand
25,2020-04-13,New day new blessing. Don’t let yesterday’s failures ruin the beauty of today  because each day has its own promise of love  joy  forgiveness. #Corona #Coronavirus #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #COVID2019 #COVID19 #TrumpGenocide #OneDirectionReunion #KillingEve,Jharkhand
26,2020-04-13,New day new blessing. Don’t let yesterday’s failures ruin the beauty of today  because each day has its own promise of love  joy  forgiveness. #Corona #Coronavirus #StayAtHomeSaveLives #StayHomeStaySafe #StayHome #COVID2019 #COVID19 #TrumpGenocide #OneDirectionReunion #KillingEve,Jharkhand
27,2020-04-13,Man with Destiny  MAN with Extra Ordinary Talent Salute Sir #HopeFromHome #StayHomeStaySafe #IndiaFightsCorona @RameshG_88 @dckoderma,Jharkhand
28,2020-04-13,Honorable @PMOIndia and @HemantSorenJMM ji This initiative will go a long way in identifying infected people from every corner of the country. #MyCountryMySuggestion #IndiaFightsCorona,Jharkhand
29,2020-04-13,STOP the correlation between the #Coronavirus and religion. a little brains to be put into practice would be nice now. this Pandemic is a making of our own kind not the wrath of god. #usebrains #COVID19 #CoronavirusPandemic,Meghalaya
30,2020-04-13,"Wishing you all a ""Happy & Prosperous Bizu 2020"" ""...let us all celebrate this Bizu epically"" My message to #Chakma brethren on how to celebrate this #Bizu. #BizuFestival #ChakmaBizu #ChakmaFestival #festival #COVID19 Article:https://suman-chakma.blogspot.com/2020/04/e-bizu-let-us-all-celebrate-together.html?m=0",Meghalaya
31,2020-04-13,May this festivals bring harmony  joy and prosperity in our lives. Happy #Bihu Be sure to #takebreaks from news and social media about #COVID19. Too much news about the pandemic can be upsetting. When u do need info  get the latest frm ur state health dept. or @MoHFW_INDIA,Meghalaya
32,2020-04-13,JUST IN Number of coronavirus cases worldwide reaches 1.9 million,Punjab
33,2020-04-13,So the main disease which we've to deal with is definitely not the #coronavirus. ,Punjab
34,2020-04-13,You are well wishers of Army but they did mistake while selecting IK now coronavirus will set them rights  Atom bomb of Hunger is approaching towards them .Don't worry watch and see.,Punjab
35,2020-04-13,We get messages on our phone to change our behavior concerning Coronavirus prevention  but why can't we have the same response against the crime against #women. In asking the Govt to do this  Jasmyn says that it places shame on a government service delivery break down.,Punjab
36,2020-04-13,First time the world is facing the menace of Coronavirus. We have always been the victim of Corruption virus. Somebody worked for fall of Dhaka and others sucked the blood of the country. Today we hear strange voices. Bhutto' zinda ha. Sher Aya Sher Aya. Dead rule the alive,Punjab
37,2020-04-13,In this pandemic  protect yourself and your loved ones from Corona virus. we have to fight togather. Presenting you the most needed product of the time i.e sanitizing walkthrough gates. You can place your orders on the given number. 0345-8473310 #staysafe #staystrong,Punjab
38,2020-04-13,BBC News - Coronavirus: Spain begins to ease lockdown to revive economy ,Punjab
39,2020-04-13,THE BENEFITING ABSOLUTELY NO ONE INCLUDING CORONA VIRUS.,Punjab
40,2020-04-13,#Chinese government properly arranges foreign #Muslim tourists during the period of prevention and control on pneumonia caused by novel #coronavirus #Beijing #China @libijian2 @zlj517 @SheBeRayven__ @GuWenliang @WangXianfeng8 @xing_lijun http://www.inp.net.pk/chinese-government-properly-arranges-foreign-muslim-tourists-during-the-period-of-prevention-and-control-on-pneumonia-caused-by-novel-coronavirus/,Punjab
41,2020-04-13,In this pandemic  protect yourself and your loved ones from Corona virus. we have to fight togather. Presenting you the most needed product of the time i.e sanitizing walkthrough gates. You can place your orders on the given number. 0345-8473310 #staysafe #staystrong,Punjab
42,2020-04-13,The positive impacts on the wildlife since the coronavirus lockdown began. Wildlife enjoys humans’ lockdown. #lockdown #wildlife,Punjab
43,2020-04-13,Dow University experts claim they have coronavirus cure ,Punjab
44,2020-04-13,India is violating Ceasefire to: Divert the attention of the. Indian public from Coronavirus To divert the attention of Pak Army from Corona patients To satisfy the blood hounds of RSS But let it be clear Corona or no Corona our response will be harsh n effective,Punjab
45,2020-04-13,While our politicians are queraling over taking thier pound of flesh from dying body of Pakistan whilewe all r lockd upfor ppprotection against Coronavirus Brave Sons defeneders of Pakistan 's frontiers 2 pilots instructor and trainee crashed near Gujrat got 'Shadat'.,Punjab
46,2020-04-13,China imposes restrictions on research into origins of coronavirus ,Punjab
47,2020-04-13,Where does the world stand on a coronavirus vaccine? ,Punjab
48,2020-04-13,Participated in discussion. What's next? How long will lockdown continue? Are we controlling the spread of Coronavirus enough Life after #COVID19 #ARYNews @ARYNEWSOFFICIAL @Maria_Memon,Punjab
49,2020-04-13,Okay okay okay. You are trying show off your faith n everything. But Are you really ashamed of downplaying this corona virus tragedy along side your grand dad? Are you really ashamed. You should be by the way.,Punjab
50,2020-04-13,Which one is your favourite ? #quarantine #coronavirus #bahriatown,Punjab
51,2020-04-13,Coronavirus is a micro Creature of Allah' Army has Changed the Phycology of the Mankind.Concept of Supremacy is been Submerged. Now Entire World'Humanity is facing the Same threat Except Moodi.(India) No one Can Predict the future of Humanity. (?),Punjab
52,2020-04-13,"Co-Founder @mauqaonline  Suniya Sadullah Khan says  ""Women had come to collect rations for Covid19 relief to our office. Sadly  some of them had blue-black bruises on their faces and bodies."" Suniya's org is the first to give domestic labor workers human dignity under labor laws.",Punjab
53,2020-04-13,"“Abuse is thriving during Covid19 lockdown. The biggest proliferator of domestic violence is ""shame"". Shame is what nurtures abuse because it gives power to the abuser."" Jasmyn Rana says that there is a need for urgent policy work in Pakistan on #VAW",Punjab
54,2020-04-13,Covid19 has identified that the home is the most dangerous place for most women. As the co-founder of @WomensHubPk I speak to two women leading the fight to end this: Co-Founder Mauqa Online  Suniya Sadullah Khan and Jasmyn Rana  Relational Integrative Psychotherapist,Punjab
55,2020-04-13,No human life is important for opposition  doing only dirty politics at this crucial stage. Plz join hand with #PMImranKhan to fight with #COVID19 #PMIK_RealWarrior,Punjab
56,2020-04-13,#Covid_19 #GoodNewsOfTheDay Covid19 breakthrough Pakistani scientist invent covid-19 treatment vaccine ,Punjab
57,2020-04-13,The one thing that leaders must do in addition to leading strategically and functionally - is to give hope. We will come out of the #Covid19 faster and more concretely  if we approach its relief and preparedness with calm and cautious optimism. ,Punjab
58,2020-04-13,Dear Mr BBZ. I urge PPP to review thr approach for managing all Govt matters esp fight against COVID19. Pl give an impression of Unity  Faith  Discipline with the Fedration instead of catching the appreciation by media mangement  undrstnd the ground realities Long Live Pakistan,Punjab
59,2020-04-13,Prime Minister Imran Khan urged world leaders and organizations to give debt relief to the under developed and developing nations . He said that the countries like Pak have to fight both #COVID19 and Hunger which is a big challenge. ,Punjab
60,2020-04-13,Participated in discussion. What's next? How long will lockdown continue? Are we controlling the spread of Coronavirus enough Life after #COVID19 #ARYNews @ARYNEWSOFFICIAL @Maria_Memon,Punjab
61,2020-04-13,Don’t know who else could have led Pakistan so well against Indian aggression  Kashmir diplomacy and now humanism-led approach on Covid19. #Global_Initiative_Debt_Relief,Punjab
62,2020-04-13,For the angel of the LORD is a guard; he surrounds and defends all who fear him. Psalms 34:7 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
63,2020-04-13,Number of recovered patients surpasses the active #coronavirus cases in kerala.  178 active cases against 198 recovered cases @vijayanpinarayi #ThankYouCoronaWarriors,Tamil Nadu
64,2020-04-13,Today new 82 patients had been found with #Coronavirus infection in #Maharastra state. 59 patients were belonging to #MumbaiMetro city. Maharashtra state has crossed 2000+ patients results 1st place our country. #coronavirusinindia #coronalockdownindia #StayHomeStaySafe #StayHome,Tamil Nadu
65,2020-04-13,See the daily numerical change in #coronavirus infection from day to day in #TamilNadu 1st Apr - 234 2nd Apr - 309 3rd Apr - 411 4th Apr - 485 5th Apr - 571 6th Apr - 621 7th Apr - 690 8th Apr - 738 9th Apr - 834 10th Apr - 911 11th Apr - 969 12th Apr - 1075 #StayHomeStaySafe,Tamil Nadu
66,2020-04-13,For the angel of the LORD is a guard; he surrounds and defends all who fear him. Psalms 34:7 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
67,2020-04-13, We never wanted another lockdown #TamilNadu lockdown extended till April 30.. as a precaution to prevent further spread of Covid-19 in the state with the second-highest number of confirmed cases #India #Covid19 outbreak ,Tamil Nadu
68,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Tamil Nadu
69,2020-04-13,3 cases have been confirmed of Covid-19 in District Kasganj (UP). #Covid_19 #Corona_Virus @Real_Viraj_ @Real_Jyoti1,Uttar Pradesh
70,2020-04-13,3 cases have been confirmed of Covid-19 in District Kasganj (UP). #Covid_19 #Corona_Virus ,Uttar Pradesh
71,2020-04-13,Prime Minister Narendra Modi will address to the nation on April 14 at 10 am #coronavirus #coronaupdatesindia #PM #modi #WorldLovesModi @PMOIndia,Uttar Pradesh
72,2020-04-13,Waiting... Need Complete Curfew in Entire India to defeat Corona Virus.. #IndiaFightsCoronavirus,Uttar Pradesh
73,2020-04-13,Very #thanks to all the #Police forces who all are working for the utmost #care of our #nation and for preventing us from this virus #COVID2019 ( corona virus) !! जय श्री #महाकाल,Uttar Pradesh
74,2020-04-13,Indian media will kill more Indians through hate speeches than the Corona virus ever will. ,Uttar Pradesh
75,2020-04-13,Don't worry about India. India  a great nation is fighting bravely against corona virus. The government takes important decisions to stop the community transfer of virus. When UK and USA failed to take strict decisions  you know what would be wrong with them.,Uttar Pradesh
76,2020-04-13,The way the university has taken this decision  it is very unfortunate  it is a great job that we fill our time and the exam is done at the right time  but there is a very complicated problem behind it  due to Corona virus  no child has fees. @dpathak0108 @AKTU_Lucknow @aajtak,Uttar Pradesh
77,2020-04-13,@anjanaomkashyap @aajtak big breaking  3 cases of #COVID19 found positive at district kasganj  u.p.  administration is doing sanitisation . @Real_Viraj_ @Real_Jyoti1,Uttar Pradesh
78,2020-04-13,#COVID19 stayhome staysafe ,Uttar Pradesh
79,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : @narendramodi @PMOIndia https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357,Uttar Pradesh
80,2020-04-13,Govt must setup testing facility in Agra to battle against covid19. ,Uttar Pradesh
81,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357 Plz install this app #IndiaFightsCorona #StayHomeSaveLives Thank you #NarendraModi ji,Uttar Pradesh
82,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357 @narendramodi #ArogyaSetuApp #COVID2019,Uttar Pradesh
83,2020-04-13,@narendramodi recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
84,2020-04-13,@shubham rajput to @PMOIndia @recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357,Uttar Pradesh
85,2020-04-13,Respected @dmsid1  as per @NITIAayog mail requesting CSOs/NGOs to work to combat COVID19. It's will be a great pleasure for us to work for nation under guidance of you. Youth Education &amp; Empowerment Foundation  Itwa  Siddharthnagar. 9833539524,Uttar Pradesh
86,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : itms-apps://itunes.apple.com/app/id1505825357,Uttar Pradesh
87,2020-04-13,@narendramodi Smart city should not be smart city Fights Covid19,Uttar Pradesh
88,2020-04-13,Thank you @Uppolice @dgpup @myogiadityanath @UPGovt We fight against #COVID19 hope we successful Soon ,Uttar Pradesh
89,2020-04-13,With @SetuAarogya  let us take a step towards protecting ourselves  our families &amp; loved ones. मैं सुरक्षित। हम सुरक्षित। भारत सुरक्षित| Download #AarogyaSetuApp &amp; join the fight against COVID-19 #IndiaFightsCorona ,Uttar Pradesh
90,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357 Plz install this app #IndiaFightsCorona #StayHomeSaveLives Thank you #NarendraModi ji,Uttar Pradesh
91,2020-04-13,#IndiaFightsCorona Through a collective effort to combat COVID-19 in the country  the Modi Govt is taking several steps along with the States/UTs for its prevention  containment  and management of COVID-19. via NaMo App,Uttar Pradesh
92,2020-04-13,Of course win India to fight vs corona Jai hind,Uttar Pradesh
93,2020-04-13,What a silly thing  they are mocking @chitraaum beccause of slip of tongue   rather than appreciation of one's better and admirable work! Is there really such a lack of entertainment? #IndiaFightsCorona,Uttar Pradesh
94,2020-04-13,For the angel of the LORD is a guard; he surrounds and defends all who fear him. Psalms 34:7 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
95,2020-04-13,Number of recovered patients surpasses the active #coronavirus cases in kerala.  178 active cases against 198 recovered cases @vijayanpinarayi #ThankYouCoronaWarriors,Tamil Nadu
96,2020-04-13,Today new 82 patients had been found with #Coronavirus infection in #Maharastra state. 59 patients were belonging to #MumbaiMetro city. Maharashtra state has crossed 2000+ patients results 1st place our country. #coronavirusinindia #coronalockdownindia #StayHomeStaySafe #StayHome,Tamil Nadu
97,2020-04-13,See the daily numerical change in #coronavirus infection from day to day in #TamilNadu 1st Apr - 234 2nd Apr - 309 3rd Apr - 411 4th Apr - 485 5th Apr - 571 6th Apr - 621 7th Apr - 690 8th Apr - 738 9th Apr - 834 10th Apr - 911 11th Apr - 969 12th Apr - 1075 #StayHomeStaySafe,Tamil Nadu
98,2020-04-13,For the angel of the LORD is a guard; he surrounds and defends all who fear him. Psalms 34:7 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
99,2020-04-13, We never wanted another lockdown #TamilNadu lockdown extended till April 30.. as a precaution to prevent further spread of Covid-19 in the state with the second-highest number of confirmed cases #India #Covid19 outbreak ,Tamil Nadu
100,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Tamil Nadu
101,2020-04-13,#SelfQuarantine #Day27 #CoronaVirus Issued in Public Interest: Jehda is lockdown ch ghare beh ke gora nai hoya  oh future ch kise cream te paise kharab na kare. #JanHitMeinJaari,Chandigarh
102,2020-04-13,#SelfQuarantine #Day27 #Coronavirus I hereby appeal to all the legal appellate authorities responsible to enforce curfew in our nation  to kindly come and explain my TUMMY  That curfew ch eh vi baahr nai nikal sakdi..! #PleaseHelp,Chandigarh
103,2020-04-13,3rd Part #WhatDaFuk exclusive interview with @THE_RanjitBajaj *That Photo with DickA as he celebrated a 3-2 win against @NerocaFC *Corona Virus (Cough Cough) epidemic. *Will @THE_RanjitBajaj Stay in Quarantine? Watch NOW ,Chandigarh
104,2020-04-13,Sirsa woman tests #coronavirus positive; #Haryana tally reaches 185 https://www.tribuneindia.com/news/haryana/sirsa-woman-tests-coronavirus-positive-haryana-tally-reaches-185-70580 Download Tribune official app: https://play.google.com/store/apps/details?id=com.readwhere.whitelabel.tribune #COVID2019 @thetribunechd @mlkhattar @cmohry @MoHFW_INDIA @anilvijminister,Chandigarh
105,2020-04-13,Hon Pm @narendramodi ji to address nation on #Lockdownextention &amp; more #today #Lockdown2.0 #CoronavirusOutbreakindia #IndiaFightsCoronavirus #COVID19 #Covid_19india #COVID19outbreak #LockdownExtended in many states #India #covidindia #coronavirusindia #cre #Property #Realtors,Chandigarh
106,2020-04-13,Entire #India eagerly awaits Hon PM @narendramodi ji #Lockdownextention announcement #Stayhome  obey Rules &amp; #support govt in extension of lockdown #Lockdown2.0 #CoronavirusOutbreakindia #IndiaFightsCoronavirus #COVID19 #Covid_19india #COVID19outbreak #LockdownExtended,Chandigarh
107,2020-04-13,Covid19  Earthquake and now Asteroids. ,Chandigarh
108,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357,Chandigarh
109,2020-04-13,Life is like a game of Chess..... You can win only if you learn the next move of your opponent. . . . . . #chess #game #photooftheday #photography #Photogram #photo #instagood #macrophotography #quarantine #covid19… https://www.instagram.com/p/B-6uNKNDJG7/?igshid=vx56wtf3dti9,Chandigarh
110,2020-04-13,#COVID__19 Update for #Haryana (13th-April-2020  Morning) Total No. of Covid19 cases recovered and Discharged = 34 Total No. Active Covid19 Patients =146 #StayHome #StaySafe Use #HELPLINE for #health consultation with Doctors on Telephone 1075 855-8893-911,Chandigarh
111,2020-04-13,May the festival of Baisakhi blesses us with the spirit to fight the COVID19 pandemic. #stayhome #statsafe #fightcovid19 @AMAC Kitchens https://www.instagram.com/p/B-6DAE8jIZo/?igshid=1s2wts7dev068,Chandigarh
112,2020-04-13,One side #COVID19 and other side Pak Mortar shelling in Civilian area #Poonch Balakote and #Mendhar how to survive #Balakote #poonch #shelling #ceasefireviolation #COVID2019 #COVID__19 #Patiala #JammuAndKashmir #lockdown #Lockdownextention #balakot #LOC #4G #Latestnews #news,Chandigarh
113,2020-04-13,Watching @Republic_Bharat Live @myogiadityanath Ji. My Favorite News Channel &amp; My Favorite ! Inspiration ! Mentor ! Politician ! @myogiadityanath Ji. Love This Men @myogiadityanath . @republic @IndiaToday #Republic #YogiAdityanath #UPCMYogiAdityanath #IndiaFightsCorona,Chandigarh
114,2020-04-13,Prime Minister Shri @narendramodi Ji   will address the nation at 10 AM on 14th April 2020. #Excited #NarendraModi #MannKiBaat #ModiLeadingTheWorld #ModiWithHumanity #IndiaFightsCorona @DDnewschd,Chandigarh
115,2020-04-13,#WearFaceCoverStaySafe Stay safe everyone #IndiaFightsCorona ,Chandigarh
116,2020-04-13,States are working continuously to enforce lockdown measures. Retired personnel  NSS (National Service Scheme) & NCC cadets  & officials of other depts too are assisting police in enforcing lockdown measures: Punya Salila Srivastava  Joint Secy  Ministry of Home Affairs. #COVID19,Dadra and Nagar Haveli
117,2020-04-13,States are working continuously to enforce lockdown measures. Retired personnel  NSS (National Service Scheme) & NCC cadets  & officials of other depts too are assisting police in enforcing lockdown measures: Punya Salila Srivastava  Joint Secy  Ministry of Home Affairs. #COVID19,Daman and Diu
118,2020-04-13,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Daman and Diu
119,2020-04-13,Here's a weird idea We shouldn't distribute masks for free. We should provide masks 'in exchange' for basic symptom checks. #COVID19 #Masks4All #lockdown,Daman and Diu
120,2020-04-13,Important Message For Everyone on coronavirus  For jobless or I can say for everyone. Please read below #virus #modi #lockdownstillon #helpeveryone,Delhi
121,2020-04-13,#China has now gagged all research on the origin of #coronavirus The communist dictatorship will now choose what words will science speak to suit it's convenience. The world doubts #XiJinping even more now.,Delhi
122,2020-04-13,Coronavirus latest: New York and five states to coordinate on reopening plan - https://giftarticle.ft.com/giftarticle/actions/redeem/10ab66b7-df39-4489-8a6e-f9f95696c731 via @FT,Delhi
123,2020-04-13,Have full faith in God | Stay home and lets pray together for humanity and mankind Please share this message if you believe in it | The Turban Traveller | Thanks #praytogetherforhumanity #theturbantraveller #coronavirus #covid19 #prayer #god #primeministernarendermodi,Delhi
124,2020-04-13,Donate now and help us expedite the work. BANK DETAILS BELOW Account Name: Green Dream Foundation Savings Account Number: 0109104000404099 IFSC Code: IBKL0000109 #Coronavirus #DonateKaroNa,Delhi
125,2020-04-13,"CORONA VIRUS TO ""AIDS"" ",Delhi
126,2020-04-13,"#COVID19 #Jobs one #GoodNewwz""Amazon to hire 75 000 more workers as orders increase during coronavirus pandemic""",Delhi
127,2020-04-13,Typical capitalist approach... Amazon to hire 75 000 more workers as orders increase during coronavirus pandemic ,Delhi
128,2020-04-13,Coronavirus in India live news updates: Total number of corona cases in India tops 10000.,Delhi
129,2020-04-13,"Despite being a communist hater. I have to appreciate this effort of Kerala Govt. ""Here's how the Indian state of Kerala  once a COVID-19 hot spot  flattened its coronavirus curve"" ",Delhi
130,2020-04-13,History of Corona Virus ,Delhi
131,2020-04-13,First #Coronavirus case reported in the state of #Meghalaya  curfew imposed for 48 hours. @NewsroomPostCom,Delhi
132,2020-04-13,Very sad Thx Almighty for today’s food Coronavirus - Man  Dogs Sharing Spilt Milk In Agra Shows Lockdown Desperation : ,Delhi
133,2020-04-13,The one thing Coronavirus should have taught us is gratitude for the finer things in life. Kante comes in that category. Have gratitude for a player who has served us with unequivocal worldclass performances for 3 straight years. You don't sell such gems. #chelsea #COVID2019,Delhi
134,2020-04-13,Nice comment given  appreciated  they yet busy  encashment of the crucial period of Corona virus  beak the entire bucket on one's head  polish ur politics,Delhi
135,2020-04-13,Bad News for #Photographers #AnthonyCausi  beloved Post sports photographer  dies of #coronavirus at 48 https://nypost.com/2020/04/12/anthony-causi-beloved-post-sports-photographer-dies-of-coronavirus-at-48/?utm_source=twitter_sitebuttons&amp;utm_medium=site%20buttons&amp;utm_campaign=site%20buttons via @nypostsports,Delhi
136,2020-04-13,Delhi Police has done so much against this virus.People attitude towards police force is going to change.We should feel proud of Delhi Police since last 6 months they are on toes. Delhi elections  Riots  Trump visit & Coronavirus fight now.,Delhi
137,2020-04-13,#ChinaWetmarket #ChinaVirus19 CHINA WET MARKETS REOPENED Instead of closing the wet markets the Chinese Gov't decided to give tax rebates to boost the export. Wuhan wet markets is the suspected place of Corona virus these wet markets sells extinct species like Rhino Snakes Bats. ,Delhi
138,2020-04-13,Now the nuclear weapons and missiles seems no more than a lighter... #Covid_19 #COVID2019 #coronavirus,Delhi
139,2020-04-13,Kerala becomes the first state in the country to have started flattening this curve. #covid19 #coronavirus ,Delhi
140,2020-04-13,Yes you are right sir Lyrics of songs written nowdays is even worse than coronavirus.i mean wht is the meaning of these lyrics po po popo po pyar ki pungi baja kar tandoori nights tinku jiya nd many more...These lyrics will make you kill yourself nd loose faith from music.,Delhi
141,2020-04-13,Attached news is circulating in entire Gaur City  thr is panic. par @ravibhadoria ji words with @SHObisrakh  thr is no confirmation coronavirus infection yet. One should responsibily share news to avoid panic at this critical situation. @dmgbnagar @Uppolice @noidapolice,Delhi
142,2020-04-13,In PILs filed by me on the #Markaz Nizamuddin controversy  the Honble Supreme Court observed that it was not inclined to pass interim orders in a plea seeking strict action against the media for communalization of the Coronavirus pandemic. ,Delhi
