,Tweet Posted Time (UTC),Tweet Content,Tweet Location
19,2020-04-02,What are you waiting for @HMOIndia @AmitShah @PMOIndia @MoHFW_INDIA these so-called anti national mulana’s of #TablighiJamatVirus &amp; few innocent strayed ppl are pelting stones on #doctors &amp; #Police : time to establish law by shooting at site order to these anti national. #COVID19,Chhattisgarh
20,2020-04-02,#online #learning #guided #movie #sessions #crafts are some ways you can keep your #children #entertained while making #learning #fun share with us if you have more tips to keep our children at #rainbowhomeprogram #happy in #lockdown as #indiafightscorona #worldfightscorona,Chhattisgarh
21,2020-04-02,#rainbowhomesprogram #cooking &amp; #packing food to be distributed by #home #volunteer teams to the #homeless . In these #unprecedented times think of the people who have #no #home to go to #stayhomestaysafe &amp; #please #donate #indiafightscorona #poorfightscorona #worldfightscorona,Chhattisgarh
22,2020-04-02,#rainbowhomesprogram is fully #committed to keep its #children #residentialstaff #stateteams #enoloyees safe and #provided for as the #worldfightscorona #IndiaFightsCorona #stayhomestaysafe #donate,Chhattisgarh
23,2020-04-02,How are you spending your #time during #lockdown our #rainbowhomeschildren are keeping busy helping the #volunteer #home &amp; #state teams pack #food &amp; #ration and learning to make #masks for them #how are you #contributing ? #indiafightscorona ,Chhattisgarh
24,2020-04-02,This is how your #donations is helping us #get #ration and #food out to the #homeless #communities #rainbowhomesprogram doing their bit #indiafightscorona ,Chhattisgarh
25,2020-04-02,Wishing you all a #HappyRamNavami. More than ever this is the time to practice patience as #IndiaFightsCorona. #StayHomeStaySafe #SaicusFitness #OnlySaicus #Fitness #PremiumFitnessClub #Raipur #Chhattisgarh,Chhattisgarh
26,2020-04-02,#BabySanvi #11months #Covid19 #Spreadawareness #Narendermodi #SupportLockdownStaySafe . . . Hello All  My baby Angel Sanvi is spreading the awareness to indian citizens for fighting against coronavirus... – at South Goa Collector Office,Goa
27,2020-04-02,Goa is fighting back with coronavirus.. I'm happy to tell our Grampanchayat also in touch with all villagers providing essentials.. also want to thank frontline people who are real heros.. #SaluteToAllFrontliners #COVID2019india #GoaFightsCOVID19 @goacm @PMOIndia,Goa
28,2020-04-02,Hello Sir  My 11 months Angel Sanvi is also with you n nation n following instructions n spreading awareness by this tweet ... Have a look.. #BabySanvi #11months #Covid19 #Spreadawareness #IndiaFightsCorona @narendramodi ji #COVID19Pandemic #StayHomeSaveLives #coronavirusindia,Goa
29,2020-04-02,#BabySanvi #11months #Covid19 #Spreadawareness #Narendermodi #SupportLockdownStaySafe . . . Hello All  My baby Angel Sanvi is spreading the awareness to indian citizens for fighting against coronavirus... – at South Goa Collector Office,Goa
30,2020-04-02,Dir. of Pride Group Shrinivas Nayak handed over a Cheque of 51lakhs on behalf of Pride Group to CM Relief Fund to fight Covid19. Yesterday Pride Group had challenged other corporates to accept the challenge. Deltin Group took challenge and contributes 51lakhs to CM relief fund. ,Goa
31,2020-04-02,Hello Sir  My 11 months Angel Sanvi is also with you n nation n following instructions n spreading awareness by this tweet ... Have a look.. #BabySanvi #11months #Covid19 #Spreadawareness #IndiaFightsCorona @narendramodi ji #COVID19Pandemic #StayHomeSaveLives #coronavirusindia,Goa
32,2020-04-02,All these stone pelters  spitters  people who attack doctors etc.  the only thing that should be questioned about them is their Upbringing  not their religion! #IndiaFightsCorona,Goa
33,2020-04-02,You kindly stop these nonsense tweets... Let our Govt and health workers focus on how to stop spreading of Corona Virus. You have started behaving like a virus... Please tweet some positive ,Gujarat
34,2020-04-02,#COVID19Pandemic A team of Chinese scientists has isolated several antibodies that they say are ‘extremely effective’ at blocking the ability of coronavirus to enter cells  a discovery which could be helpful in treating/preventing https://reut.rs/3bCEV7S,Gujarat
35,2020-04-02,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android: https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS: itms-apps://itunes.apple.com/app/id1505825357 @CMOGuj @GujPRHDept @JayantiRavi @vijayrupanibjp @Nitinbhai_Patel @DdoMehsana @CollectorMeh – at Manipur Village,Gujarat
36,2020-04-02,Happy April 2020. Let's fight together  stay safe! #covid19 #covid2020 #april2020,Gujarat
37,2020-04-02,Wow @WorldBank sanction 1 billion dollar loan to @narendramodi govt of India for #COVID19Pandemic #IndiaFightsCorona ,Gujarat
38,2020-04-02,Happy Ram Navami #ramanavami #ramnavami #ramanavmi #ramnavmi #rambirth #lordram #lordrambirth #lordrama #lordramabirth #indianfestival #corona #socialdistancing #fightagainstcorona #indiafightscorona #iinfotechsys… https://www.instagram.com/p/B-eMhsfFuV4/?igshid=10z2w41c8yz18,Gujarat
39,2020-04-02,The Covid-19 pandemic could be under control by the end of the month  but uncertainty remains as to whether there will be another coronavirus outbreak next spring  China’s leading respiratory disease expert said. #CoronavirusOutbreak,Haryana
40,2020-04-02,If they can do  You also can do. #socialdestancing #COVID19Pandemic #coronavirus #StayHomeSaveLives #StayHome,Haryana
41,2020-04-02,Require 10000 time's hard laws and dangerous than Corona virus for anti nationalist who misusing 70 years old flexible constitution. Jai hind,Haryana
42,2020-04-02,Our 70 years old flexible constitution must be 10000 times hard and dangerous than Corona virus who coming to make India Islamic country. Be brave and hard for amendments. Jai hind,Haryana
43,2020-04-02,Create our 70 year's old flexible constitution 10000 dangerous and hard than Corona virus for anti nationalist who misusing it and want to make India Islamic state. Be brave and hard for amendments. Jai hind,Haryana
44,2020-04-02,Respect talented youth and make them doctors  engineers and others in India. Stop population of irresponsible muslims who seeing dreams for India as muslims country. Control them as soon as possible by hard laws. Corona virus showing their attitudes toward Hindus/ India,Haryana
45,2020-04-02,Government launches a mobile app called #AarogyaSetu to bring the people of India together in a resolute fight against #COVID19. The app will enable people to self-assess their risk for catching Coronavirus. @HemantSorenJMM @JharkhandCMO @prdjharkhand @BannaGupta76,Jharkhand
46,2020-04-02,Do the people of Tabligi Jamaat want to do Jihad in India with Coronavirus?,Jharkhand
47,2020-04-02,Greetings on the auspicious occasion of #Ramnavmi2020 The way #Lord #Rama patiently defeated Ravana In the same way we can beat CoronaVirus by staying patiently in our homes. StayHomeSaveLives #coronafreeindia ,Jharkhand
48,2020-04-02,Should China pay compensation for unleashing #COVID19 on the world? #21daylockdown #ChineseVirus19 #ChinaLiedPeopleDied #ChineseBioterrorism #ChineseVirusCorona #ChineseWuhanVirus #CoronavirusOutbreakindia #COVID19Pandemic #Coronafighters #Corona #CoronaJihaad,Jharkhand
49,2020-04-02,Union Agriculture Minister @nstomar launches new features of #eNAM platform New features of e-NAM are important steps in our fight against COVID19. @HemantSorenJMM @JharkhandCMO @prdjharkhand @Badal_Patralekh,Jharkhand
50,2020-04-02,Government launches a mobile app called #AarogyaSetu to bring the people of India together in a resolute fight against #COVID19. The app will enable people to self-assess their risk for catching Coronavirus. @HemantSorenJMM @JharkhandCMO @prdjharkhand @BannaGupta76,Jharkhand
51,2020-04-02,Help us to spread positivity and volunteership among youth. @mani1972ias @DIPR_COVID19 @Karnataka_DIPR @CMofKarnataka @PMOIndia @mla_sudhakar https://twitter.com/KiranPratoj/status/1245602865650880513,Karnataka
52,2020-04-02,will @corona beer brand change it's name? #coronabeer #justwondering #coronavirus,Maharashtra
53,2020-04-02,"Be safe stay home CoronaVirus cases raised to ""1 million"" as of today. Be safe guys!",Punjab
54,2020-04-02,How many times has Hajj been canceled in Islamic history? https://urdupointweb.com/how-many-times-has-hajj-been-canceled-in-islamic-history/ #BreakingNews #CaronaVirusCure #CoronaVirus #Hajj #HajjChancesThisYear #IslamicHistory #LatestNews #News #NewsUpdates #SaudiArabiaHajj #WhenHajjWasCancellesPreviously http://UrduPointWeb.com,Punjab
55,2020-04-02,Massive respect to Omer Randhawa (Additional deputy Commissioner Islamabad)and his team for working day and night to fight the corona virus on the front. People like him are true asset of our country ,Punjab
56,2020-04-02,BREAKING: Number of confirmed cases of coronavirus reached 1 000 000 worldwide.,Punjab
57,2020-04-02,Do you know this guy.... He did his engineering from reputable institute of Pakistan and invented a Test Kit for Coronavirus that is unable to detect COVID-19.. ,Punjab
58,2020-04-02,Lock down is not permanent solution. No state in these days can survive in isolation for a longer period be it even USA. Need to ease the movement by adopting best protocol to stop spread of #COVID19Pandemic. Pakistan has to fight against #coronavirus and hunger simultaneously ,Punjab
59,2020-04-02,If family members are suspect carring virus they are not suppose to go out and attend funeral. I have a friend visiging US. During stay there  his sister infected with Coronavirus and died. They didnt let him attend her funeral.,Punjab
60,2020-04-02,Whole the World is Facing #Coronavirus except Kashmiri who r facing the pandemic #ModiVirus,Punjab
61,2020-04-02,#Italy #Iran South Koeran Banks allowed Bitcoin to avoid corona virus through notes  so we their ppl can trade with the world from their home but Pak Govt. is not understanding #WaqarZaka why? @StateBank_Pak @ImranKhanPTI #StateBankCryptoSeBanHatao,Punjab
62,2020-04-02,Housing after coronavirus ,Punjab
63,2020-04-02,New York alone reported more cases of coronavirus in 5 weeks than China reported in 20 weeks. China: 81 589 cases New York: 92 381 cases,Punjab
64,2020-04-02,Let’s say a country try to hide its number of corona virus patients but at the other end when death due to corona virus start no one will be able to hide it &amp; second in that country virus will spread more. I think we need leadership who can take bold steps to counter the issue.,Punjab
65,2020-04-02,Inspite of all restrictions religious zealot of 'Tableegi Jamaat' still reached Raiwind making Raiwind totaly infected with Coronavirus and sealed.They paid heavy amount to a truck driver to take them towards Islamabad.That is why I consistently plead to ban Tableegi Jamaat.,Punjab
66,2020-04-02,The geopolitics of coronavirus and religion https://tribune.com.pk/story/2188989/6-geopolitics-coronavirus-religion/ @Faqeernie,Punjab
67,2020-04-02,This tweet proved that Fawad Chaudhary never made a statement blaming Shias for the spread of CoronaVirus #CoronaNotShiaNorSunni,Punjab
68,2020-04-02,January 2020: Australian Bush Fire .. February 2020: Ukrainian Crash  Indian Communal Rights  US/Iran Escalation .. March 2020: CORONAVIRUS (#COVID19Pandemic) .. Is it only me  Who thinks that “2020” is the “YeaR of ConspiracieS” .. #whatsnext,Punjab
69,2020-04-02,Germany Aims to Launch Singapore-Style Coronavirus App in Weeks https://nyti.ms/2UrQpp6,Punjab
70,2020-04-02,@Saliha06858572 Another dark day in fight against corona virus in the UK . 563 more lives lost in 24 hrs   death toll rises to 2 352 from 1 708. 29 474 tested +ve so far. #StayHomeSaveLives #COVID19,Punjab
71,2020-04-02,EXCELLENT WHAT YOU ARE DOING FOR CHILDREN MUST BE VERY USEFUL IN THE FUTURE & AT PRESENT ALSO! CORONA VIRUS HAS BROUGHT A UNIVERSAL PARADIGM SHIFT  IN ALL WALKS OF LIFE PLEASE PAY ATTENTION TO YOUR FOOD! SPECIALLY PORK &amp; ALCOHOL  WHICH ATTRACT &amp; DEVELOP THE VIRUS VERY FAST!,Punjab
72,2020-04-02,North Korea insists it is free of coronavirus https://m.khaleejtimes.com/coronavirus-pandemic/North-Korea-insists-it-is-free-of-coronavirus,Punjab
73,2020-04-02,http://www.CosmosPakistan.com Do The Five Help to Stop CoronaVirus. ,Punjab
74,2020-04-02,Because of corona virus it's Quarantine time,Punjab
75,2020-04-02,Although religion has nothing to do with treatment of Coronavirus.A wall chalking add a Begali Baba claims to treat Coronavirus.Simple folks who r believers in some or other Sain Baba who molest thier women easily fall prey to such scoundrals who always find ways to make money.,Punjab
76,2020-04-02,It is not only in Pakistan that Maulanas r telling ppl how to fight Coronavirus by reciting verses suggested by http://them.In Indi in PM Modi's Gujrat cow urine is drunk and cow urine is sprayed around body safety from http://Coronavirus.Sale of cow urine has gone up.,Punjab
77,2020-04-02,I think if we draw plasma from you sir we can kill Coronavirus!! ,Punjab
78,2020-04-02,With the current catastrophic health crisis where the Corona Virus is brutally affecting many people and disturbing the peace and harmony of million lives IFMSA Pakistan BMC-LC is here to to join the line of battle against Covid-19. For this purpose we’ve started an online ,Punjab
79,2020-04-02,My heart goes out to all the super duper doctors  nurses and paramedic staff fighting Corona virus. My salute to these SUPER HEROS and also to their family's who are standing beside them in this epidemic. ,Punjab
80,2020-04-02,Pakistan has the most pathetic breed of so-called Men when it comes to respect of a woman. #ShameOnYou #pakistan #pakistaniMen #pakistanis #CoronaVirusPakistan #CoronaVillains #coronaVirus #Disgraceful,Punjab
81,2020-04-02,Donate atleast 5 fake accounts to fight Corona Virus 10000 kits where are they?,Punjab
82,2020-04-02,140 000 young people registered themselves for the #CoronaVirus “Tiger Force” in just one day. Allah bless you kids. I have always said that if we take political bigotry out of our hearts our youth will stand for any cause without party affiliation #TigerForce #CoronaTigerForce,Punjab
83,2020-04-02,BBC News - Coronavirus: Oil prices rise on hopes of a price war truce ,Punjab
84,2020-04-02,"A 90-year women died from CoronaVirus in Belgium after refusing a ventilator and told doctors ""keep this for the younger  I had a good life "" This is sacrifice  RIP",Punjab
85,2020-04-02,Lot of kids are starving  trusty and hungry due to locked downThey are in waiting for our help of prayers and help One side we know our money can't safe our lives due to this corona virus and on other side canwe help someone If you want to help donate here http://www.biblesforpakistan.com/,Punjab
86,2020-04-02,WhatsApp has been tested positive for Coronavirus...... #whatsappdown ,Punjab
87,2020-04-02,Yes Govt. Of Pakistan is registering the youth who can volunteer for relief work for low-income families who will be affected by lockdown due to COVID19. Almost 350000 have registered themselves as volunteers within 48 hours.,Punjab
88,2020-04-02,We pay huge sums of money for proper facilities not these soo called online classes WE NEED JUSTICE #COVID19 #UniFeeQuarantine @hecpkofficial @ImranKhanPTI @iqrarulhassan @mubasherlucman,Punjab
89,2020-04-02,lesson for others to follow... #CronavirusPakistan #COVID19 #StayHomeStaySafe,Punjab
90,2020-04-02, In which situation   you are right now? Comment below #saadhashmi #isaadhashmi #isaadmi #motivation #positivity #inspiration #justdoit #Corona #covid19 #marketing #digitalmarketing #bahriatownlahore #earnonline #digital,Punjab
91,2020-04-02,Proud of you Usman #InclusionInTheTimeOfCorona #GreenForWhite #Covid19 #Covid,Punjab
92,2020-04-02,People with autism have a right to education and employment on an equal basis with others. We must ensure that a long disruption caused by the #COVID19 crisis does not result in rollbacks of the rights they have worked so hard to advance.,Punjab
93,2020-04-02,"Watch my video on ""How to get Rs. 400 000 worth SEO courses for Free (Urdu)"". https://youtu.be/qoW7txjt1-M The best time to utilize during #COVID19 is to learn new #skills as you have got the time. #StayStrongAgainstCorona #COVID19Pandemic #Corona #CoronaVirusUpdate",Punjab
94,2020-04-02,Pakistani Doctors right now.. #COVID19 #londonlockdown #StayStrongAgainstCorona,Punjab
95,2020-04-02,D-dimer is a fibrin degradation product  a small protein fragment present in the blood after a blood clot is degraded by fibrinolysis. This+thrombocytopenia shows inc clot formation and degradation in #COVID19,Punjab
96,2020-04-02,#COVID19Pandemic Our real heroes who martyred during fight against COVID19 ,Punjab
97,2020-04-02,Great working with JPP on this important issue. Prisoners are some of the most vulnerable during this pandemic. The Govt. and the Courts have to take action immediately to ensure prisoners don’t become victims. #COVID19 #Corona #CoronaVirusPakistan,Punjab
98,2020-04-02,@Saliha06858572 Another dark day in fight against corona virus in the UK . 563 more lives lost in 24 hrs   death toll rises to 2 352 from 1 708. 29 474 tested +ve so far. #StayHomeSaveLives #COVID19,Punjab
99,2020-04-02,Do you deserve to go out after #Covid19 ends? Will you change ur lifestyle for the sake of #MotherNature? So  she won't have to punish us to heal herself again!! @WWFPak #IStandWithEarth ,Punjab
100,2020-04-02,The #Indiangovernment has ordered a national 21-day lockdown  exempting port operations  and the nation's Ministry of Shipping has directed all major ports that they are not to levy any penalties on port users for delays caused by #COVID19 pandemic ,Punjab
101,2020-04-02,Carona patients in their Quarantine #SupportLockdownStaySafe #COVID19-19 Lockdown #coronavirusnews #COVID,Punjab
102,2020-04-02,Let all the earth fear the LORD; let all the people of the world revere him. For he spoke  and it came to be; he commanded  and it stood firm. Psalm 33:8-9 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
103,2020-04-02,Number of confirmed cases of coronavirus reached 1 000 000 worldwide. #COVID19 #CoronavirusOutbreak,Tamil Nadu
104,2020-04-02,DAY -2 Today  We sprayed and completed the disinfectant to the 17th and the 18th ward and we started to spray the disinfectant for the 16th ward. Tomorrow morning  We are going to start the spraying program at 6.30am. #Coronavirus #stayhome – at Bus Stand @Thoraiyur,Tamil Nadu
105,2020-04-02,Coronavirus pandemic: Can India flatten the curve? - India News ,Tamil Nadu
106,2020-04-02,@Motivation @josbuttler Coronavirus infection; New fundraiser Engaland player josbuttler England cricketer Jose Butler has announced that he will bid on the World Cup Finals jersey to raise funds for Corona's treatment. Keep itup ,Tamil Nadu
107,2020-04-02,Let all the earth fear the LORD; let all the people of the world revere him. For he spoke  and it came to be; he commanded  and it stood firm. Psalm 33:8-9 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
108,2020-04-02,Number of confirmed cases of coronavirus reached 1 000 000 worldwide. #COVID19 #CoronavirusOutbreak,Tamil Nadu
109,2020-04-02,75 news positive cases in Tamil Nadu. 74 cases from Delhi conference. Total cases 309 #Covid19,Tamil Nadu
110,2020-04-02,@Vijayabaskarofl Hi sir  good evening I would like to thank for your hard work and your support to Tamil Nadu people... for struggle against covid19 in Tamilnadu. . And also we like to thank all doctors and hospital department and police department and etc.. ,Tamil Nadu
111,2020-04-02,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : itms-apps://itunes.apple.com/app/id1505825357,Tamil Nadu
112,2020-04-02,Q: Is it possible to protect yourself with towels? A: Towels and scarves can prevent direct contact of droplets onto your nose and mouth to a limited extent  but are not effective in protecting yourself against the new #coronavirus. #knowthefacts #COVID19 ,Tripura
113,2020-04-02,Q: Is it possible to protect yourself with towels? A: Towels and scarves can prevent direct contact of droplets onto your nose and mouth to a limited extent  but are not effective in protecting yourself against the new #coronavirus. #knowthefacts #COVID19 ,Tripura
114,2020-04-02,Coronavirus pandemic: January 19: 100 cases January 24: 1 000 cases January 31: 10 000 cases March 6: 100 000 cases March 18: 200 000 cases March 24: 400 000 cases March 28: 600 000 cases March 31: 800 000 cases April 2: 1 000 000 cases,Uttar Pradesh
115,2020-04-02,Asli hhh asli.. #SRKDonatesForCovid Shah Rukh Khan does his bit towards fighting against the coronavirus pandemic ,Uttar Pradesh
116,2020-04-02,Today I am donating few rupees to (PM relief fund) due to Corona virus (covid 19) please donate and help your country @narendramodi @PMOIndia @ruhulameen990 #Quarantine #COVID19Pandemic,Uttar Pradesh
117,2020-04-02,To join the fight against Coronavirus  I have taken the Stay At Home  Save Lives Pledge and committed myself towards keeping the country safe. You can also take the pledge at https://pledge.mygov.in/stayathome/ https://pledgeapi.mygov.in/api/v2/stayathome/share/individual/7625633749 via @mygovindia,Uttar Pradesh
118,2020-04-02,Monounsaturated fats contain one double bond in their chemical structure and may have various health benefits... Follow @madnessforfitness #madnessforfitness #indiafightcorona #CoronaVirus #healthylifestyle #muscle #bodyweightworkout #homeworkout #fitnessfreak,Uttar Pradesh
119,2020-04-02,@TikTok_IN delete this account. This man spread hate about corona virus. How much are they jahil? There is no doubt about their jahinlness..... @bjp84442308 @SushantBSinha @,Uttar Pradesh
120,2020-04-02,#PMCARES People from all walks of life have contributed their hard-earned money to PM-CARES. This will encourage India’s research that aims to defeat Coronavirus.,Uttar Pradesh
121,2020-04-02,#PMCARES Citizens who want to donate funds and help the government in fighting against the coronavirus in India  can visit the official website http://pmindia.gov.in and make a contribution....,Uttar Pradesh
122,2020-04-02,#PMCARES Prime Minister's Citizen Assistance and Relief in Emergency Situations Fund (PM CARES Fund) was created on 28 March 2020. The fund will be used for combating  containment and relief efforts against the coronavirus outbreak and similar distress situations in the future.,Uttar Pradesh
123,2020-04-02,I must say anyone like these hatemongers and #Coronabomb will not be treated for #coronavirus becz they do not deserve the treatment They must realise the importance of humanity when they faced chocked throat and hardly breathe. Bt inko to #MaulanaSaad ne capsule de rakha hoga.,Uttar Pradesh
124,2020-04-02,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : itms-apps://itunes.apple.com/app/id1505825357,Uttar Pradesh
125,2020-04-02,I recommend Aarogya Setu app to fight against COVID19. Please download and share it. ,Uttar Pradesh
126,2020-04-02,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : itms-apps://itunes.apple.com/app/id1505825357,Uttar Pradesh
127,2020-04-02,COVID-19 Cases report March 01  -Cases: 03  March 10  -Cases: 63  March 15  -Cases: 113  March 20  - Cases: 258  March 25  - Cases: 657  March 30  - Cases: 1347  April 01  - Cases: 2059  April 02  -Cases: 2512 (upto 21: 57 IST) #COVID19 #Lockdown21 @PMOIndia @UPGovt,Uttar Pradesh
128,2020-04-02,The hospital is not in condition to treat them and staff do not feel safe there. They asked police to take necessary steps to ensure safety of all. #Covid19 #Corona,Uttar Pradesh
129,2020-04-02,Chief Medical Officer of Ghaziabad wrote letter to Police Station Incharge of Ghaziabad that Members of Tablighi Jammat are *roaming naked in quarantine area  *are playing vulgar songs  *Making vulgar and obscene gestures to Female staff. #Covid19 #Corona #nizamuddinjehadists,Uttar Pradesh
130,2020-04-02,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu Download This  Too Stay Safe @imyogihind @RajShekharIN @shalabhmani,Uttar Pradesh
131,2020-04-02,Small Help fight for Covid19 Corona Harega India Jitega. ,Uttar Pradesh
132,2020-04-02,Increase of 235 #COVID19 cases in the last 24 hours. Total number of #COVID19 positive cases rise to 2069 in India (including 1860 active cases  155 cured/discharged/migrated people and 53 deaths): Ministry of Health and Family Welfare #COVID19Pandemic #Corona #COVID,Uttar Pradesh
133,2020-04-02,Sir please again start again the parchy distribution in village again. Because that is causing more problems to people . People used to gather in group near mill gate for approval of there parchy. Which cause more chance of COVID19.,Uttar Pradesh
134,2020-04-02,Most important is the lives of people and we shall do everything possible to save them. Dear H'ble PM sir sh.@narendramodi ji  I hereby donate 100% of My March month salary (Rs. 125172/-) to fight against #COVID19 #PMCARES #IndiaFightsCornona @PMOIndia @narendramodi_in @gailindia,Uttar Pradesh
135,2020-04-02,April Month.. This is considered as the perfect month for spring cleaning your house. We suggest that you make it the chosen month to go for an annual health checkup and 'spring clean' your body as well. Follow @madnessforfitness #madnessforfitness #indiafightscorona #COVID19 ,Uttar Pradesh
136,2020-04-02,Divide and Rule may work in Politics but alas not in fight with Corona #IndiaFightsCorona #StayHomeStaySafe #SpreadFactsNotFear,Uttar Pradesh
137,2020-04-02,Small Help fight for Covid19 Corona Harega India Jitega. ,Uttar Pradesh
138,2020-04-02,I urge you to have a look at the Ayush #MinistryofHealth protocol  make it a part of your lives and share it with others. Let’s keep the focus on being #HealthyLife. After all  good health is the harbinger of #happiness. #coronafreeindia #IndiaFightsCorona ,Uttar Pradesh
139,2020-04-02,April Month.. This is considered as the perfect month for spring cleaning your house. We suggest that you make it the chosen month to go for an annual health checkup and 'spring clean' your body as well. Follow @madnessforfitness #madnessforfitness #indiafightscorona #COVID19,Uttar Pradesh
140,2020-04-02,Let all the earth fear the LORD; let all the people of the world revere him. For he spoke  and it came to be; he commanded  and it stood firm. Psalm 33:8-9 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
141,2020-04-02,Number of confirmed cases of coronavirus reached 1 000 000 worldwide. #COVID19 #CoronavirusOutbreak,Tamil Nadu
142,2020-04-02,DAY -2 Today  We sprayed and completed the disinfectant to the 17th and the 18th ward and we started to spray the disinfectant for the 16th ward. Tomorrow morning  We are going to start the spraying program at 6.30am. #Coronavirus #stayhome – at Bus Stand @Thoraiyur,Tamil Nadu
143,2020-04-02,Coronavirus pandemic: Can India flatten the curve? - India News ,Tamil Nadu
144,2020-04-02,@Motivation @josbuttler Coronavirus infection; New fundraiser Engaland player josbuttler England cricketer Jose Butler has announced that he will bid on the World Cup Finals jersey to raise funds for Corona's treatment. Keep itup ,Tamil Nadu
145,2020-04-02,Let all the earth fear the LORD; let all the people of the world revere him. For he spoke  and it came to be; he commanded  and it stood firm. Psalm 33:8-9 #Bible #hopeinchrist #repentjesusiscoming #SecondComing #Corona #COVID19 #Covid_19 #coronavirus #selfquarantine #LockedDown,Tamil Nadu
146,2020-04-02,Number of confirmed cases of coronavirus reached 1 000 000 worldwide. #COVID19 #CoronavirusOutbreak,Tamil Nadu
