,Tweet Posted Time (UTC),Tweet Content,Tweet Location
41,2020-04-09,World could face food crisis: UN  WTO | Read Here—> https://urdupointweb.com/world-could-face-food-crisis-un-wto/ . . . #BreakingNews #CoronaVirus #CoronaVirusCure #FoodShortage #LatestNews #News #WTOHot #News http://UrduPointWeb.com http://globaltaxconsultants.pk http://taxasaan.com,Punjab
42,2020-04-09,"Did this man named ""syed mehdi shah"" isolated when he came back to country? #coronavirus #COVIDー19",Punjab
43,2020-04-09,BCG jabs mean you are six times less likely to get coronavirus  study finds ,Punjab
44,2020-04-09,150 members of the Saudi royal family have coronavirus: report ,Punjab
45,2020-04-09, Contribution made by one of my relative in Prime Ministers Covid-19 Relief fund #coronavirus ,Punjab
46,2020-04-09, Iran - Coronavirus Cases: 66 220 - Deaths: 4 110 - Recovered: 32 309,Punjab
47,2020-04-09,@fawadchaudhry sir please this video how to maximize corona virus test watch ,Punjab
48,2020-04-09,Interesting to see my tweet about @Umerhussayn is picked up and his initiative is well featured here by @gulf_news keep the spirits up Umer Coronavirus: Medical staff running out of equipment around the world  netizens concerned ,Punjab
49,2020-04-09,Pharmacists are often the unsung heroes- the experts in medicines who are at the #COVID19 frontline; not only providing medicines but also advice and support around #CoronaVirus Let us thank them for the hard work &amp; continuity of their essential healthcare service.&lt;280&gt; ,Punjab
50,2020-04-09,@MuradSaeedPTI Dear Sir  please provide E-Tag Facility on Toll Plazas at GT Road specially Kamoki Toll Plaza Gujranwala similar to the facility provided at Motorways and Ring Road Lahore. This is the need of time in this situation because of CoronaVirus. @UsmanAKBuzdar @DCGRW,Punjab
51,2020-04-09,Coronavirus model predicts UK will be worst-hit European nation ,Punjab
52,2020-04-09,How New Zealand only has one recorded coronavirus death ,Punjab
53,2020-04-09,BBC News - Coronavirus: EU could fail over outbreak  warns Italy's Giuseppe Conte ,Punjab
54,2020-04-09,Are you a money maker? Must be having billions of dollars give 2 and half in charity for corona virus.your money will increase manifold.have a test for it.,Punjab
55,2020-04-09,Pakistanis religous fanatics suffer from 'Mentaly Acute Religiousty Syndrome'(MARS) who will offer 'Traweeh' in this mosque open 'Iftari' in that mosque offer 'Juma prayers' in mohallah's mosque careing least against exposure to hazards of Coronavirus.These fanatice cant b cured.,Punjab
56,2020-04-09,Atleast we can appreciate him #COVIDー19 #lockdownextension #coronavirus #CoronaInPakistan #CoronavirusOutbreak #StayAtHome #CoronavirusPandemic #Involutics Story: https://m.facebook.com/story.php?story_fbid=233141111399651&amp;id=100806614633102,Punjab
57,2020-04-09,GHQ is requested to WAIVE condition of submission of Life Certificate till Coronavirus is over or conditions bit http://improved.How does GHQ expect rtd army offrs in thier 80s to search some civ gazetted offr to sign life certificate.Govt or Army will not go broke.,Punjab
58,2020-04-09,This is our beautiful Pakistan Yesterday Pakistani Muslim  Christian  Hindu and Sikh devotees pray together for the end of the coronavirus pandemic  outside the Sacred Heart Cathedral  in Lahore . #COVID #COVIDー19 #Pakistan #coronavirus ,Punjab
59,2020-04-09,It is regrettable that Army has notified blockage of Army offrs pension accts.If Army offrs have so far survived deadly Coronavirus Does GHQ want them to die now on acct of non submission of Life certificates.,Punjab
60,2020-04-09,Corona virus is dying in every country  but sorry UN member needs attention ,Punjab
61,2020-04-09,Mother India is RSS hostage it’s the Corona Virus that grips Indian Soul... Everyday think of KASHMIRI Quarantine going into 6th month !!!!,Punjab
62,2020-04-09,is coronavirus heat liable?,Punjab
63,2020-04-09,"PLEASE!!! KEEP"" ASIDE "" ALL YOUR MODERN TECHNOLOGIES? FOR A MOMENT !!! AND? SAVE AMERICA & IT'S PEOPLE FROM FATALITIES OF THE!!! CORONA VIRUS!!! WHICH IS AWAKENING CALL FOR US MASSES!!! WHO KEPT QUIET ON KASHMIR I &amp; PALESTINE! ON COLD BLOODED MURDERS!!! OPEN YOUR EYES!!",Punjab
64,2020-04-09,@SanamBalochfans #Justforfun Covid19- ,Punjab
65,2020-04-09,#Pakistan rolls out largest social assistance program in nation's history with plans to pay close to $1 billion dollars to the country’s poorest in an effort to counter the economic fallout of the #COVID19 crisis. #کپتان_تیرا_شکریہ,Punjab
66,2020-04-09,“This is not just about rectifying long-standing inequalities but also about building a more just & resilient world.#Women will be the hardest hit by this pandemic but they will also be the backbone of recovery in communities.” Policy brief by @UN on impact of #COVID19 on women. ,Punjab
67,2020-04-09,Imagine surviving COVID19 and then China releases COVID19 plus pro,Punjab
68,2020-04-09,We are proud to be doing our part for the wellbeing of our society. This #COVID19Pakistan Center setup at UOL Teaching Hospital is a step in the same direction. Our utmost gratitude to the brave staff and doctors at ULTH making it possible! #Lahore #StayHomeSaveLives #covid19 ,Punjab
69,2020-04-09,#Gender inequalities that underpinned societies in Asia &amp; Pacific before #COVID19 are now exacerbated making bad situations for women &amp; girls even worse: ‘100 Days’ gender report by @unwomenasia gives a snapshot of gender impact &amp; immediate response in AP region including ,Punjab
70,2020-04-09,After the success of covid19  China is preparing to launch the covid 20 pro... #CoronavirusOutbreak,Punjab
71,2020-04-09,#Taramri_chowk areas ha become a new epicenter of #COVID_19 in Isalamabad after Bhara Kahu. #sealed 16 local people samples were taken for #testing and all of them were found to be #positive. #COVID19 #Taramri #sealed #sixteen_cases,Punjab
72,2020-04-09,5/5 Your health and safety is our first priority. Stay home. Stay safe. Stay connected. Together  we can FLATENN THE CURVE. #COVID19 #Flatenningthecurve #protectyourselves #protecteachother #StayAtHome #WashYourHands #SafeHands #donate #help #IFMSAPakistan #BMCLC,Punjab
73,2020-04-09,@CGTNOfficial shared a good news! Remember the 87-year-old #COVID19 patient whose picture showing him watching the sunset in a young doctor's company went viral on social media in early March? He has been discharged from the hospital today after testing negative for #COVID ,Punjab
74,2020-04-09,Irony is unmistakable... Royals of Kingdom getting infected with #Covid19 with nowhere to run... Remember entire hospital facility in Europe or USA taken over by Royals for treatment or booking entire european cost for holidays.. Eate your Gold and drink all your Oil sheikh ,Punjab
75,2020-04-09,Is it heartening that in this pandemic environment ppl dying in 1000s we have a province of Baluchistan consisting of 340 K Sq. Kilometres bigger than 150+ country of world is having no #Covid19 patient on ventilator ,Punjab
76,2020-04-09,Pharmacists are often the unsung heroes- the experts in medicines who are at the #COVID19 frontline; not only providing medicines but also advice and support around #CoronaVirus Let us thank them for the hard work &amp; continuity of their essential healthcare service.&lt;280&gt;,Punjab
77,2020-04-09,17 000 payment points being established countrywide with special protective measures for #COVID19 to facilitate #EhsaasEmergencyCash payment of Rs.12 000/ family. For queries  call our toll free number 𝟬𝟴𝟬𝟬-𝟮𝟲𝟰𝟳𝟳.Social distancing being followed in Mirpurkhas &amp; Khairpur,Punjab
78,2020-04-09,When I see these images  I feel happy. These people deserve good treatment amid #COVID19. Well done @SaniaNishtar #PakistanZindabad,Punjab
79,2020-04-09,When I see these things images  I feel happy. These people deserve good treatment amid #COVID19. Well done @SaniaNishtar #PakistanZindabad,Punjab
80,2020-04-09,make sense  we cannot afford complete lock down & we cannot compromise on pandemic as well  in these tough times when entire world is suffering with same crises #Pakistan needs to take medium term approach to address the crises. #COVID19 #coronavirusinpakistan #CoronaInPakistan,Punjab
81,2020-04-09,So it's really slowing in Pakistan #Covid19.. Consequently 2nd day numbers falling both death and New infections ,Punjab
82,2020-04-09,Total confirmed positive #COVID19 cases in Punjab are 2 166. 1 416 patients are quarantined Zaireen  Tableeghi Jamaats' members &amp; Jail prisoners. 756 are other citizens. 30412 tests have been performed so far We urge the citizens to follow precautionary measures &amp; stay indoors!,Punjab
83,2020-04-09,Friends accept the Hand wadh challenge to protect our near and dear one’s #COVID #ChennaiRains #ThursdayMotivation #coronavirus #covid19 #handwashchallenge @PMOIndia @Vijayabaskarofl #medicine #TamilNadu Request everyone to create awareness by posting a pic/video  Thank you ,Tamil Nadu
84,2020-04-09,Friends accept the Hand wadh challenge to protect our near and dear one’s #COVID #ChennaiRains #ThursdayMotivation #coronavirus #covid19 #handwashchallenge @PMOIndia @Vijayabaskarofl #medicine #TamilNadu Request everyone to create awareness by posting a pic/video  Thank you ,Tamil Nadu
85,2020-04-09,"As the wife was going through difficult chemotherapy sessions alone  due to the dangers of #COVID19   her loving husband would sit outside her room with a signed made by their family: ""I can't be with you but I'm here loving you!"" People are beautiful and life is precious! ",Tamil Nadu
86,2020-04-09,Always remember that your #present situation is not your final destination. The best is yet to come. #ThursdayMotivation #StayHome #StayHomeIndia #IndiaFightsCorona #StopTheSpreadOfCorona #COVID #inspace #Chennai,Tamil Nadu
87,2020-04-09,Honest communication between you & your physician can help us both make smart choices about your health.If you experience any of the #nCoV19 symptoms  be honest &amp; report it to your center &amp; take their advice. #StaySafe @WHO @DrBeelaIAS @MoHFW_INDIA #CoronaIndia #IndiaFightsCorona ,Tamil Nadu
88,2020-04-09,May I know  who is more DANGEROUS-- CORONA VIRUS OR DYNASTIC PARASITES OR POLITICAL PARASITES?,Uttar Pradesh
89,2020-04-09,Really fight against to coronavirus. If you fight strongly you can do it yoga bhastrika  bhramri  udgeet and take warm water with giloy ,Uttar Pradesh
90,2020-04-09,#ThankYouCoronaWarriors As the global coronavirus pandemic continues  we all should be taking a step back to thank the heroes who have spent hours serving us selflessly. Join the movement on http://thankyou.bjp.org/ and show support.,Uttar Pradesh
91,2020-04-09,Coronavirus: PM Narendra Modi urges people to download Aarogya Setu app https://www.financialexpress.com/industry/technology/coronavirus-pm-narendra-modi-urges-people-to-download-aarogya-setu-app/1922911/,Uttar Pradesh
92,2020-04-09,Shab E Barat  The Night of Forgiveness Remember all the victims of Corona Virus and humanity in your special prayers. May Allah forgive our sins  accept our Prayers  purify our hearts and Guide us to the right path. #Shab_e_barat #COVID19,Uttar Pradesh
93,2020-04-09,Ooo  you always try to protect China from the anger of world and your every speech is in the favour of China. When the world pressurized China to to speak the truth of corona virus  then you again trying to save them ,Uttar Pradesh
94,2020-04-09,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357 @narendramodi,Uttar Pradesh
95,2020-04-09,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
96,2020-04-09,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
97,2020-04-09,Uttar Pradesh Public Service Commission (UPPSC) PCS Mains 2019 and Review Officer 2016 preliminary examinations have been postponed amid lockdown due to #COVID19: Arvind Kumar Mishra  Examination Controller  UPPSC @ANI @ANINewsUP @UPGovt,Uttar Pradesh
98,2020-04-09,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : itms-apps://itunes.apple.com/app/id1505825357,Uttar Pradesh
99,2020-04-09,Shab E Barat  The Night of Forgiveness Remember all the victims of Corona Virus and humanity in your special prayers. May Allah forgive our sins  accept our Prayers  purify our hearts and Guide us to the right path. #Shab_e_barat #COVID19 ,Uttar Pradesh
100,2020-04-09,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
101,2020-04-09,Highest no. of COVID19 suspects 26000 in India spread out by feast- 13 days after his mother's demise/death. But they r so narrowed that can't go beyond Tabligi jamat? Senseless people where are  now? @BrutIndia @SupremeCourtFan,Uttar Pradesh
102,2020-04-09,Now  India leads the world and fight bravely against corona. Our Great PM Narendra Modi is trying his best. India will be win with great respect. Jai Hind ,Uttar Pradesh
103,2020-04-09,#ThankYouCoronaWarriors India is putting up a spirited fight in its fight against COVID-19. A major chunk of credit for this goes to our frontline workers. Let us raise the spirit of the nation by thanking our Corona Warriors.,Uttar Pradesh
104,2020-04-09,Micronutrients include vitamins and minerals. They’re critical for several important functions in your body and must be consumed from food.... Follow @madnessforfitness #madnessforfitness #micronutrients #nutrition #diet #Homeworkout #IndiaFightsCorona #indianfitness,Uttar Pradesh
105,2020-04-09,That's true #lockdownextension #IndiaFightsCorona ,Uttar Pradesh
106,2020-04-09,Friends accept the Hand wadh challenge to protect our near and dear one’s #COVID #ChennaiRains #ThursdayMotivation #coronavirus #covid19 #handwashchallenge @PMOIndia @Vijayabaskarofl #medicine #TamilNadu Request everyone to create awareness by posting a pic/video  Thank you ,Tamil Nadu
107,2020-04-09,Friends accept the Hand wadh challenge to protect our near and dear one’s #COVID #ChennaiRains #ThursdayMotivation #coronavirus #covid19 #handwashchallenge @PMOIndia @Vijayabaskarofl #medicine #TamilNadu Request everyone to create awareness by posting a pic/video  Thank you ,Tamil Nadu
108,2020-04-09,"As the wife was going through difficult chemotherapy sessions alone  due to the dangers of #COVID19   her loving husband would sit outside her room with a signed made by their family: ""I can't be with you but I'm here loving you!"" People are beautiful and life is precious! ",Tamil Nadu
109,2020-04-09,Always remember that your #present situation is not your final destination. The best is yet to come. #ThursdayMotivation #StayHome #StayHomeIndia #IndiaFightsCorona #StopTheSpreadOfCorona #COVID #inspace #Chennai,Tamil Nadu
110,2020-04-09,Honest communication between you & your physician can help us both make smart choices about your health.If you experience any of the #nCoV19 symptoms  be honest &amp; report it to your center &amp; take their advice. #StaySafe @WHO @DrBeelaIAS @MoHFW_INDIA #CoronaIndia #IndiaFightsCorona ,Tamil Nadu
111,2020-04-09,#repost #maskindia #maskindiacampaign @island_cosmic ・・・ I always preferred using a mask to protect myself from the pollution even before the #pandemic #covid19. . I wear a mask before stepping out of my house even… https://www.instagram.com/p/B-wXz6Knv_u/?igshid=ep0xxt7mxpoj,Andaman and Nicobar Islands
112,2020-04-09,#StayHome #IndiaFightCorona #NewsAlert #Covid19India as on 09.04.20 12:00 Positive cases 6204 Active 5451 Recovered 569 Deaths 184 #CoronaVirusIndiaOutbreak #LockdownIndia #IndiaFightsCOVID19 #covidindia #IndiaLockdown #coronavirus #21dayLockdown #Covid19 #India,Chandigarh
113,2020-04-09,Social Distancing Real Video Learn from birds #SocialDistancing #lockdownindia #coronavirus #COVID #CoronaVirusUpdate #الجيوش_فولورز_وافتكاسات #trumpthreatensindia #Hydroxychloroquine,Chandigarh
114,2020-04-09,Pray from all  for all human kind. Almighty saves from #COVID19 #Staysafe #stayhome #stayhealthy #selfquarantine #Selfisolation #StayHomeSaveLives #QuarantineLife #lockdownextension #Defeat #COVID2019 #Beatcovid19 Let humanity WINs,Chandigarh
115,2020-04-09,Good News: No new positive case in Chandigarh in last seven days #CautionYesPanicNo #COVID19 @timesofindia @manuparida1,Chandigarh
116,2020-04-09,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Chandigarh
117,2020-04-09,A Thank You to entire administration including the government  State as well as Central which took this #Lockdown decision in time. Else  today instead of 5k #COVID19 positive cases we would have mourning 5k deaths. @narendramodi @capt_amarinder,Chandigarh
118,2020-04-09,GOI recommends use of Aarogya Setu app to fight against COVID19. Please download and share it using this link iOS: itms-app://itunes.apple.com/app/id1505825357 Andriod:https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu #chandigarh #AarogyaSetu,Chandigarh
119,2020-04-09,#StayHome #IndiaFightCorona #NewsAlert #Covid19India as on 09.04.20 12:00 Positive cases 6204 Active 5451 Recovered 569 Deaths 184 #CoronaVirusIndiaOutbreak #LockdownIndia #IndiaFightsCOVID19 #covidindia #IndiaLockdown #coronavirus #21dayLockdown #Covid19 #India,Chandigarh
120,2020-04-09,Cloth masks & Giloyleaves distributed among sanitation workers by the Sarangpur village women's to protect from #corona As a chairperson of village committee we are making our best to protect our chandigarh from #COVID19 #chandigarhfightscorona @vpsbadnore @manuparida1,Chandigarh
121,2020-04-09,कर्तव्य निष्ठा का एक अनूठा उदाहरण ! See the happiness on the face of nurse from #Kerala who was tested positive #COVIDー19 and now she is discharged and again going back on her duty to treat more patients. #COVID19 ,Chandigarh
122,2020-04-09,The gatherings like this make hundred more terrorists It would be better that the army performs the last rites Or A bit inhumane  do follow the way USA did for Osama #Kashmir #corona #covid19 #india #kashmirbelongstoIndia,Chandigarh
123,2020-04-09,For humankind grappling with #COVID19 Tanish Baghchi is the next sad news #Masakali2,Chandigarh
124,2020-04-09,Amazing #IndiaFightsCorona #HanumanJayanti,Chandigarh
125,2020-04-09,Good for the people of chandigarh @vpsbadnore @manuparida1 @KirronKherBJP @arunsoodbjp @SanjayTandonBJP #IndiaFightsCorona #chandigarhfightscorona,Chandigarh
126,2020-04-09,Chandigarh Deputy Commissioner Mandip Singh Brar distributing masks at Kachi Colony  Dhanas #airnewsalerts #IndiaFightsCorona ,Chandigarh
127,2020-04-09,Let’s multiply our fight against the COVID-19 pandemic by downloading the @SetuAarogya app. मैं सुरक्षित । हम सुरक्षित । भारत सुरक्षित | Android - https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu&amp;hl=en_GB… iOS - https://apps.apple.com/in/app/aarogyasetu/id1505825357… #IndiaFightsCorona ,Chandigarh
128,2020-04-09,#StayHomeStaySafe #IndiaFightsCorona Join the suryanamaskar challenge with @RunClubIndia,Chandigarh
129,2020-04-09,Rarely Heard .Indeed highest Standards of Professional Commitment.Our prayers & Salute to the Departed Soul who gave birth to such Dedicated and DUTY performing Son. Incredible indeed  will some. Channel focus on this heart touching deed. India Fights Corona ,Chandigarh
130,2020-04-09,I'm Fine! #imisskfc #indiafightscorona #coronamemes #quarantinelife #covid #covid_19 #corona #memes #meme #friends #friendsmemes @Chandigarh  India https://www.instagram.com/p/B-wAlpvld5F/?igshid=12jjpo24b0fgq,Chandigarh
131,2020-04-09,Bade Dilwale @ajaydevgn Donates for :- PM Cares Fund - 15 Cr UP CM Relief Fund - 5 Cr MH CM Relief Fund - 5 Cr Film Federation - 51 Lakhs Total = ₹ 25.51 Cr. #coronavirus #COVIDー19 #AjayDevgn,Dadra and Nagar Haveli
132,2020-04-09,Today Big Good News DNH DD for #COVID19 50 samples tested and all 50 samples Nagative #thankyou @PMOIndia @narendramodi @prafulkpatel @SandeepSingh_me @dmhsdnh @WHO @ANI @Comdoab @MohanDelkar @10Travellers @8en,Dadra and Nagar Haveli
133,2020-04-09,Bade Dilwale @ajaydevgn Donates for :- PM Cares Fund - 15 Cr UP CM Relief Fund - 5 Cr MH CM Relief Fund - 5 Cr Film Federation - 51 Lakhs Total = ₹ 25.51 Cr. #coronavirus #COVIDー19 #AjayDevgn,Daman and Diu
134,2020-04-09,Today Big Good News DNH DD for #COVID19 50 samples tested and all 50 samples Nagative #thankyou @PMOIndia @narendramodi @prafulkpatel @SandeepSingh_me @dmhsdnh @WHO @ANI @Comdoab @MohanDelkar @10Travellers @8en,Daman and Diu
135,2020-04-09,So #tibet #southchinasea etc. Wasn't enough Isn't this just a new way of waging war for territorial conquest? #COVID19 #ChinaLiedPeopleDied #conspiracy,Daman and Diu
136,2020-04-09,@PMOIndia @BJP4India @akshaykumar @TOIIndiaNews @OfficeofUT @SrBachchan @jagograhakjago banks who refinanced Vijay malya; Nirav Modi; continue to charge late fees &amp; 36% interest to common ppl under lockdwn &amp; moratorium ; shame. #IndiaFightsCorona,Daman and Diu
137,2020-04-09,Coronavirus fears and religious tension were already at a fever pitch in India  and it didn’t take long for the two forces to intermingle. ,Delhi
138,2020-04-09,Well to answer that  there have been studies since 2007 regarding #coronavirus. This is an article from nature journal dated 12 Nov 2015. Shi Zhengli wrote many papers about it  coincidentally she used to work in Wuhan Virology Lab. https://en.m.wikipedia.org/wiki/Shi_Zhengli,Delhi
139,2020-04-09,Thanks Honourable LG G C Murmu JI for updating us about the coronavirus pandemic progress in #JammuAndKashmir. @FaheemTak ji this update will give lot of confidence to the common citizen in the UT. Keep up the good work. #StayHomeStaySafe. @diprjk @takeonedigital @kansalrohit69,Delhi
