,Tweet Posted Time (UTC),Tweet Content,Tweet Location
16,2020-04-12,Sir @BillGates how do you respond to the mark of the beastvtheory where you to is accused of producing this Covid19 to help your own pharmaceutical partners to do the business,Goa
17,2020-04-12,My life stay in home #carona #holiday #timelapse #abpnewstv #pubg #tiktokstar #whatsapp #instagram #covi̇d19 ur_smartmaker lastnighttalks picsart.editing.background djsacchu_pics_mania… https://www.instagram.com/p/B-3d6ConziZ/?igshid=dg20iuzj0abp,Goa
18,2020-04-12,Please think before blaming because I'm also stuck in Goa but never went out from house but few people still are ready to walk without... please take seriously COVID19  please secure yourself and secure us,Goa
19,2020-04-12,Feed the Daily Wager Update : . Food served : 35 people & 8 families. . Areas : Santa Cruz  Calangute   Arpora and Mapusa. . Date : 2nd.April.2020 || Thursday . Campaign Link : https://rzp.io/l/556X77w . #goafightscovid19 #IndiaFightsCoronavirus #covid19 #ihelpfoundationgoa ,Goa
20,2020-04-12,Wishing you and your family a Happy Easter! May Lord Jesus bless us all with good health  happiness  peace and prosperity. #stayhomestaysafe #lockdown #IndiaFightsCorona #aquemfightscovid19 #wefollowsocialdistancing – at Aquem,Goa
21,2020-04-12,Surely. We all must learn from Corona virus who telling us to amend in 70 years old flexible constitution for population control laws  cancel voting rights  cancel citizenship of anti nationalist/irresponsible citizens who are with international Islamic agenda. Jai hind,Haryana
22,2020-04-12,The corona virus first spread to the city of Wuhan in China. Later China claimed it came to humans from the market of wild animals. It then turns out that the virus is found in bats  so it may have moved from bats to humans. Then serious questions began to arise in a Chinese lab. ,Jharkhand
23,2020-04-12,Travelling Parasnath hill at Jharkhand India #coronavirus.#Anadile4BinKontenjan #COVID2019 #COVID19outbreak #CoronavirusOutbreak #travelbloggers,Jharkhand
24,2020-04-12,@narendramodi @PMOIndia @ArvindKejriwal @HemantSorenJMM @MoHFW_INDIA It is currently important to extend lockdown for minimum 2 weeks further but this is not only solution to fight covid19 along with lockdown you should have to increase testing rate all over india.@TheDeshBhakt,Jharkhand
25,2020-04-12,Today Coronavirus updates live please stay home stay safe ,Maharashtra
26,2020-04-12,Today Coronavirus updates live 9166 Total case please stay home stay safe..... ,Maharashtra
27,2020-04-12,This was posted last year. I guess Mother Nature took it seriously. Earth is healing itself. #coronavirus #Quarantine We'll get through this pandemic and hope to continue restoring this planet #nature #earth #healing,Maharashtra
28,2020-04-12,Did federal government had ability to control the corona virus because of your incompetency and corruption Zulfi bukhari allowed zaireen from iran without testing made situation worst ask IK first for his ability then target sindh government ,Punjab
29,2020-04-12,For listening to Surah Rehman  how to listen and more details  please visit: http://www.alrehman.com #coronavirus #SurahRehman #lockdown #TheUltimateRemedy #COVID__19 #ShifaMinjanibAllah #QalandarPak #SyedBaba #WariseQalandarPak #SurahRehmanbyQariAbdulBasitAbdusSamad,Punjab
30,2020-04-12,Hope is on the world: UN Secretary General to see how long India will continue to oppress Corona virus ,Punjab
31,2020-04-12,BREAKING: UK reports 5 288 new cases of coronavirus and 737 new deaths. A total of 84 279 cases and 10 612 deaths.,Punjab
32,2020-04-12,I am surprised. With Coronavirus knocking at the doors people still have the guts to tell a lie. Mere fabrication for something in return ,Punjab
33,2020-04-12,It is regretable that in 'Sain' Syed Murad Shah s Sind 's province whom I respested as C.M. being iquailified compared to all other C.M.s expired rations being distrubuted to poor masseswho if survived deadly Coronavirus virus shud die at hands of corpt govt echlons  burucracy.,Punjab
34,2020-04-12,Blaming anyone class/ethnicity for Corona virus is a prime example of ignorance. Indian media is blaming the Islamic public gatherings for the spread of Corona while the fact is here which is being deliberately hidden. ,Punjab
35,2020-04-12,So basically  when mosques are telling people to pray from home & hospitals are only catering to the seriously ill  some people think their events are above God & everything else. We really should’ve put the coronavirus on hold for them.,Punjab
36,2020-04-12,Someone should educate CM Punjab @UsmanAKBuzdar over importance of use of masks. It looks totally ignorant &amp; irresponsible of him  visiting quarantines &amp; leading meetings without one. If he's acting to be brave then he must know he may serve as a tool of spreading #Coronavirus,Punjab
37,2020-04-12,'I woke up and couldn't taste or smell:' A possible early sign of coronavirus ,Punjab
38,2020-04-12,I was UX/UI designer before the arrival of Corona Virus. BUT NOW I have serious talent in me. ,Punjab
39,2020-04-12,#Newyork is becoming one of the most affected city by #COVID__19 administration has started to bury the unclaimed bodies in a mass grave. They are expecting more deaths in coming days and week. But in pakistan  still laugh at #corona and considering as a conspiracy #CoronaVirus ,Punjab
40,2020-04-12,How about this news Lala @UsmanAKBuzdar? Also that a doctor's father  died infected of #Coronavirus in Nishtar hospital &amp; nobody knew his test results till 5 days. His body was handled like a normal deadbody. Also I question  don't U know  you're supposed to wear a mask too? https://twitter.com/UsmanAKBuzdar/status/1249232919618560000,Punjab
41,2020-04-12,PMIK has called meeting ofNational Command and Control Center to decide whether to open Construction Industry on April 15 2020 keeping in view latest Coronavirus situation or to extend lockdown further.,Punjab
42,2020-04-12,We in Pakistan got worried over World Bank's sounding of danger alarm bell to all South Asian countries to get possibly worst affected economically and exposure to deadly Coronavirus in coming months.We Pakistanis shud redoube our effortst to face such an eventuality.,Punjab
43,2020-04-12, another student enrolled successfully in Online Course on Digital Marketing use this #coronavirus lockdown #Time to your advantage and learn the hottest SKILL ,Punjab
44,2020-04-12,It is not Bushra BiBi but your mentality that has been targeted by Coronavirus. You haven't changed. Mentally Untouchables! ,Punjab
45,2020-04-12, #coronavirus effects on Real Estate ,Punjab
46,2020-04-12,The Queen tells the nation 'coronavirus will not overcome us' in her first ever Easter message ,Punjab
47,2020-04-12,Btw that home-made masks look funny on Modi. Don't know its sensitivity & specificity against corona virus,Punjab
48,2020-04-12,US has the most coronavirus-related deaths in the world ,Punjab
49,2020-04-12,Wuhan residents finally line up to bury their dead after coronavirus lockdown ,Punjab
50,2020-04-12,Very unethical. The underlying message could have been conveyed without naming persons thought to have been responsible for spread of coronavirus in their respective areas. This channel owes an apology to all the 10 people named in its report failing which someone to sue them.,Punjab
51,2020-04-12,As in a typical war  innovation soars. In a world of social distancing  #COVID19 will bring digital innovation and adoption forward by many  many years.,Punjab
52,2020-04-12,FREE Online courses offered by @Harvard University. Video: https://youtu.be/Oft6sUJKbMM #FreeCourses #FreeOnlineCourse #Education #Harvard #HarvardUniversity #HarvardOnlineCourses #OnlineEducation #Covid_19 #COVIDー19 #COVID19Pandemic #Covid19India #COVID19 #CoronaInPakistan #USA,Punjab
53,2020-04-12,We’r all going thru a difficult time due to Corona  so keeping the spirit & hope of Easter in mind  we must help the less fortunate  take precaution & celebrate at home to prevent the spread of this virus! #covid19 #Elite,Punjab
54,2020-04-12,A Comprehensive Strategy required for the protection against #COVID19 with the consensus of all the key stakeholders of the state..! I must say Pakistan Required another National Action Plan on emergency basis. #coronavirusinpakistan,Punjab
55,2020-04-12,Announcement by Prime Minister @ImranKhanPTI of initiative launched by Pakistan to counter ramifications of #COVID19 around the world &amp; protect vulnerable segments. Together we can give meaning to 2030 Agenda &amp; its slogan of “Leaving no one behind” ,Punjab
56,2020-04-12,Alarms must be raised at India Pakistan and Bangladesh as this moron is not happy with the slow progression of #Covid19 in the region especially people dying so has raised a warning that SARC region would be new epicentre of disease... Nowhere to run ,Punjab
57,2020-04-12,This little champ sincerely conveying the message! #COVID19 #COVID2019 #pandemic #StayHome #lockdown,Punjab
58,2020-04-12,It took Covid19 to make us realize that both telecom services and Internet are part of essential services during a crisis. Had our ICT readiness been better  we would not been as economically vulnerable as we are today. It’s never to late to invest in #DigitalPakistan @Dawn_News,Punjab
59,2020-04-12,Covid19 has much lesser fatality rate than the other option..,Punjab
60,2020-04-12,Patients suffering from other diseases Compared to COVID19; are dying more due to ill-attention,Punjab
61,2020-04-12,Interesting #COVID19 development happening at a fast pace around the world. @zfrmrza @nhsrcofficial https://golden.com/wiki/Cluster%3A_COVID-19-ZXJX9AR,Punjab
62,2020-04-12,The only way to protect yourself from COVID19 ,Punjab
63,2020-04-12,FREE Online courses by @BritishCouncil ... Video: https://youtu.be/4FBOGerd2Yw #FreeCourses #FreeOnlineCourses #Education #IELTS #UKUniversities #UK #Fashion #COVID__19 #ClimateChange #Leadership #Shakespeare #Covid_19 #COVID19 #USA #Europe #Asia #Australia #BritishCouncil,Punjab
64,2020-04-12,Covid-19 update NEW: India reports 909 new cases of coronavirus and 34 new deaths. A total of 8 356 cases and 273 deaths.,Tamil Nadu
65,2020-04-12,Happy Easter  The Risen Lord bless all the people  don't afraid I'm with you  I give peace. Lord We hope for the better situation  we're in the tomb like you by lock down Lord remove the tombstone (corona virus)from us. Heal the world Jesus. ,Tamil Nadu
66,2020-04-12,45-year-old woman dies of #COVID19 in Chennai  death toll in Tamil Nadu rises to 11: Health department,Tamil Nadu
67,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Tamil Nadu
68,2020-04-12,J Farm mobile App by TAFE and TN government for free ploughing in agri lands for small farmers till june 30  2020 as a part of COVID19 relief measures @CMOTamilNadu @Vijaykarthikeyn @SivaguruIAS https://twitter.com/polimernews/status/1249165335191867398,Tamil Nadu
69,2020-04-12,Why is Tamil Nadu waiting for Prime Minister's approval to extend lockdown? It has alarming rate of Covid19 cases. Quick action needed @narendramodi @EPSTamilNadu @OfficeOfOPS,Tamil Nadu
70,2020-04-12,The little help I could do for my country @narendramodi sir... #PMCaresFund #PMCARES don't mind sir what I could for our country ....jai Hind @PMOIndia @narendramodi #IndiaFightsCorona ,Tamil Nadu
71,2020-04-12,Thanks to our all #heroes who are war against #COVID19. Please Allah safe us from the pandemic situation. ,Tripura
72,2020-04-12,Stay home   Stay safe   Let's Stop coronavirus #covid_19 #staysafe #stayhome #badminton #kapilchaudhary #WorldHealthDay #NewProfilePic,Uttar Pradesh
73,2020-04-12,Nothing is happening to Indian Muslims. They are knee deep in Jihadi activities  and as of now they found a new bomb namely corona Virus.,Uttar Pradesh
74,2020-04-12,Coronavirus in ward ,Uttar Pradesh
75,2020-04-12,Ram Ram India Fight Back. Day 19 of Lockdown. India Fight against #coronavirus #IndiaFightsCorona #stayAtHome #StayHomeStaySafe,Uttar Pradesh
76,2020-04-12,India reports 854 new cases of Coronavirus and 40 new deaths yesterday. A total of 8453 positive cases and 289 deaths. Please stay home stay safe ,Uttar Pradesh
77,2020-04-12,The total number of coronavirus cases in India rose to 7 447 while the death toll is now 279  according to the health ministry. Meanwhile  Odisha  MAHARASHTRA  west Bangaal and Punjab have taken the decision to extend the lockdown,Uttar Pradesh
78,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
79,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
80,2020-04-12,#CoronaVirusUpdates: State-wise details of Total Confirmed #COVID19 cases so far (till 12 April  2020  08:00 AM) States with 1-20 confirmed cases States with 21-300 confirmed cases States with 300+ confirmed cases Total no. of confirmed cases so far @narendramodi !,Uttar Pradesh
81,2020-04-12,Sir... I do request to conduct random sampling test for Covid19 in every village of the district... If it is possible  with adequate medical facilities atleast 5 samples per village or per gram panchayat would be enough to avoid community spread ,Uttar Pradesh
82,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS : https://apps.apple.com/in/app/aarogyasetu/id1505825357 @UPGovt @narendramodi @COVIDNewsByMIB @coronaviruscare,Uttar Pradesh
83,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Uttar Pradesh
84,2020-04-12,Today Guddu yadav (http://M.tech IIT) derived a formula how to expand covid19 in india. If these virus like expand then many problems create in future. And give advice stay home keep social distancing. #IndiaFightsCorona @ABPNews #StayHomeStaySafe #pmoindia #india @ANI,Uttar Pradesh
85,2020-04-12,Good move but government should look another way to save people's because lockdown is solution but how many days you lockdown because of lockdown our economy our foodstocks and others things will decreased WHO try to make medicine for the treatment of covid19 fast to save earth..,Uttar Pradesh
86,2020-04-12,Get Flat Rs 50 on contribution to PM CARES. Applicable only on first ever payment from your bank A/C on Paytm #IndiaFightsCorona ,Uttar Pradesh
87,2020-04-12,Thanks @StarSportsIndia for rewinding us for India vs Pakistan 2007 World Cup 20-20 great win in ball out all the credits goes to fantastic last two balls bowled by my one of the favourite classic fast bowler @sreesanth36 #IndiaFightsCorona #SundayThoughts,Uttar Pradesh
88,2020-04-12,Please download Aarogo Setu and stay home safe home.#AarogyaSetuApp #IndiaFightsCorona #StayAtHome,Uttar Pradesh
89,2020-04-12,Today Guddu yadav (http://M.tech IIT) derived a formula how to expand covid19 in india. If these virus like expand then many problems create in future. And give advice stay home keep social distancing. #IndiaFightsCorona @ABPNews #StayHomeStaySafe #pmoindia #india @ANI,Uttar Pradesh
90,2020-04-12,Ram Ram India Fight Back. Day 19 of Lockdown. India Fight against #coronavirus #IndiaFightsCorona #stayAtHome #StayHomeStaySafe,Uttar Pradesh
91,2020-04-12,Covid-19 update NEW: India reports 909 new cases of coronavirus and 34 new deaths. A total of 8 356 cases and 273 deaths.,Tamil Nadu
92,2020-04-12,Happy Easter  The Risen Lord bless all the people  don't afraid I'm with you  I give peace. Lord We hope for the better situation  we're in the tomb like you by lock down Lord remove the tombstone (corona virus)from us. Heal the world Jesus. ,Tamil Nadu
93,2020-04-12,45-year-old woman dies of #COVID19 in Chennai  death toll in Tamil Nadu rises to 11: Health department,Tamil Nadu
94,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Tamil Nadu
95,2020-04-12,J Farm mobile App by TAFE and TN government for free ploughing in agri lands for small farmers till june 30  2020 as a part of COVID19 relief measures @CMOTamilNadu @Vijaykarthikeyn @SivaguruIAS https://twitter.com/polimernews/status/1249165335191867398,Tamil Nadu
96,2020-04-12,Why is Tamil Nadu waiting for Prime Minister's approval to extend lockdown? It has alarming rate of Covid19 cases. Quick action needed @narendramodi @EPSTamilNadu @OfficeOfOPS,Tamil Nadu
97,2020-04-12,The little help I could do for my country @narendramodi sir... #PMCaresFund #PMCARES don't mind sir what I could for our country ....jai Hind @PMOIndia @narendramodi #IndiaFightsCorona ,Tamil Nadu
98,2020-04-12,Thanks to our all #heroes who are war against #COVID19. Please Allah safe us from the pandemic situation. ,Tripura
99,2020-04-12,Evening snack prepared by my brother and his betterhalf. #lockdown #puchka #paanipuri #homemade #rooftopfun #covid19 @Aberdeen Bazaar https://www.instagram.com/p/B-3sjN3nUmj/?igshid=162nf95yqxtx,Andaman and Nicobar Islands
100,2020-04-12,Corona Virus timeline in India : From 1 to 3000 cases : 62 Days From 3000 to 6000 cases: 6 days From 6000 to 9000 cases: 3 days #COVID19 #CoronaUpdates @manuparida1 @Themohitverma @airnews_chd,Chandigarh
101,2020-04-12,Let's do #lockdownfitnesschallenge. Start with any workout you prefer and share/post it. Keep yourself busy. I did some skipping ropes. Amid corona virus lockdown. #fightcorona #indiafightcorona #fitnessmotivation #chandigarh https://youtu.be/1ENAW-1guyI What about you?,Chandigarh
102,2020-04-12,Great effort Chandigarh we will fight till coronavirus end,Chandigarh
103,2020-04-12,If corona virus is not gonna give u life lessons. Im not too sure what else could. #Spreadlove..,Chandigarh
104,2020-04-12,How to remove your acrylic and gel nails at home amid coronavirus lockdown.. @Chandigarh  India https://www.instagram.com/p/B-4fAbMBjov/?igshid=bv6z99r3ift9,Chandigarh
105,2020-04-12,How to remove your acrylic and gel nails at home amid coronavirus lockdown.. @Chandigarh  India https://www.instagram.com/p/B-4ecW_hdD9/?igshid=1jiepqww3nq6e,Chandigarh
106,2020-04-12,How to remove your acrylic and gel nails at home amid coronavirus lockdown.. @Chandigarh  India https://www.instagram.com/p/B-4cCIvh4d7/?igshid=1mw7z2jkkupum,Chandigarh
107,2020-04-12,It's a great work sir ..really I salute Chandigarh Administration...I hope as soon as we will be success to Fight against corona virus... ,Chandigarh
108,2020-04-12,My Grandfather donating 200 PPE kits in Chandigarh  feel free to contact if needed #COVID19 #coronavirus #FightTogether #Chandigarh #ChandigarhCurfew #coronachandigarh,Chandigarh
109,2020-04-12,We are fighting two Pandemics. Scientists will eventually find a cure or vaccine to Prevent Corona virus. What about the stupidity??? How will we tackle that???? ,Chandigarh
110,2020-04-12,Corona Virus is a virus that was first spread in India by so called educated people.,Chandigarh
111,2020-04-12,Corona Virus timeline in India : From 1 to 3000 cases : 62 Days From 3000 to 6000 cases: 6 days From 6000 to 9000 cases: 3 days #COVID19 #CoronaUpdates @manuparida1 @Themohitverma @airnews_chd,Chandigarh
112,2020-04-12,This is how me and my hockey family contact each other during lock down #hockeyforlife #hockeyquaratine #covid19 #hockeyladakh #hockeyfamily #icehockeyindia #staysafe #stayhome #stayhealthy #hockeyfriendsforlife #hockeyforever @icehockeyindia @IIHFHockey @NHLPA @NHL,Chandigarh
113,2020-04-12,Fuck Covid19,Chandigarh
114,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Chandigarh
115,2020-04-12,Missing Home Missing Mom Covid19 just go away,Chandigarh
116,2020-04-12,@PMOIndia World Fighting for #COVID19 but We People of #Balakot #punch #JammuAndKashmir Suffering from Pakistan ceasefire violation..save us from This #Paindemic #Shelling #ModiLeadingTheWorld #COVID__19 #4g #21daysLockdown #ceasefireviolation #SaveTheChildren #HappyEaster2020 – at Doon International School,Chandigarh
117,2020-04-12,My Grandfather donating 200 PPE kits in Chandigarh  feel free to contact if needed #COVID19 #coronavirus #FightTogether #Chandigarh #ChandigarhCurfew #coronachandigarh,Chandigarh
118,2020-04-12,link with Khalistan  writing slogans supporting Khalistan these types of slogans can make panic in society when we are fighting covid19 my humble request to you kindly our intelligence agencies have to cross check this on social media platforms and make identify their profiles ,Chandigarh
119,2020-04-12,@LICIndiaForever is there any relaxation for premium payment due to covid19,Chandigarh
120,2020-04-12,I recommend Aarogya Setu app to fight against COVID19. Please download and share it using this link Android : https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu iOS :,Chandigarh
121,2020-04-12,@PMOIndia Whole World is Fighting with #COVID19 People #stayinghome but the People of #Jammu #punch suffers from Pak #Mortar #Shelling one side #COVID__19 Other side #PakShelling what to Do #ModiLeadingTheWorld #CoronavirusOutbreakindia #FightCovid19 #lockdown #DoctorWho,Chandigarh
122,2020-04-12,Respected PM Modi Ji  Parnam ! In present COVID19 situation our Health Institute are fully dedicated to work for Humanity. So Central Government should Think to continue Old Pension Scheme for their Great Contributions in Nation. Thanks &amp; Salute to All Dedicated Persons.,Chandigarh
123,2020-04-12,Ongoing fight against #COVID19 has brought the entire world together Salute to #CoronaWarriors for their impeccable service to defeat the deadly virus &amp; uplift the morale of the #COVID19 positive patients @_MohitChauhan salutes #coronawarriors https://youtu.be/K7YAt_ld4AM #StaySafe,Chandigarh
124,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4haI3ppq0/?igshid=fmc2z31ky4y2,Chandigarh
125,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4hGTpJIR4/?igshid=tom9iglh9tr4,Chandigarh
126,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4gu9BJ2cB/?igshid=8jsmd0lf9oyc,Chandigarh
127,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4gcvPprAN/?igshid=1s70fvznry5vf,Chandigarh
128,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4gE0jJQ6F/?igshid=1pngngvz3z9e3,Chandigarh
129,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4f0qeJOLZ/?igshid=1wgf20b5rqxjm,Chandigarh
130,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4fihLJI8O/?igshid=1t4equja5ibot,Chandigarh
131,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4fVEEpxwM/?igshid=186473lqjtm3l,Chandigarh
132,2020-04-12,All new #rosegoldjewelry only and only at #runwayfashionjewellery #tikkaset #necklace #necklacesets and much more. #stayhome #indiafightscorona #indianjewellery #polkijewellery #indiantraditionaljewellery #lockdown… https://www.instagram.com/p/B-4fEbPJ3x8/?igshid=13ijau3o9aiy0,Chandigarh
133,2020-04-12,This act of violence by Nihangs in Patiala is highly condemnable. It is really saddening to see the public servants being attacked so brutally for doing their duty. They too have family and children. #IndiaFightsCorona #covidindia,Chandigarh
134,2020-04-12,The virus doesn’t move  people move it. We stop moving  the virus stops moving  the virus dies. It’s that simple! #StayAtHome #StaySafeStayHelpful #COVID__19 #IndiaFightsCorona,Chandigarh
135,2020-04-12,Fuck these basterds they are traitors...#IndiaFightsCorona ,Chandigarh
136,2020-04-12,The world is facing the crisis of #covid19 and these are the tough times for all of us .. But let us all face this situation with #positivity and stay at home during the #lockdown2020 .. Use this time wisely to… https://www.instagram.com/p/B-5BgRQgpKn/?igshid=p1xrizmcjqnl,Dadra and Nagar Haveli
137,2020-04-12,The world is facing the crisis of #covid19 and these are the tough times for all of us .. But let us all face this situation with #positivity and stay at home during the #lockdown2020 .. Use this time wisely to… https://www.instagram.com/p/B-5BgRQgpKn/?igshid=p1xrizmcjqnl,Daman and Diu
138,2020-04-12,@PMOIndia @BJP4India @BJP4Gujarat Just read tragic death stories of covid19 patients across world. India shld not undergo this. I agree now. Plz extend lockdown. Each one will help one. Days may pass. Corona may go. Extend lockdown.#coronavirusinindia,Daman and Diu
139,2020-04-12,Special Champ for out state labourers made at Dada Foundation!!! #IndiaFightsCorona #ValsadFightsCorona,Daman and Diu
140,2020-04-12,Coronavirus Tweets from Indian authorities #coronavirus ,Delhi
141,2020-04-12,How the 5G coronavirus conspiracy theory tore through the internet https://pocket.co/xdDt6V,Delhi
142,2020-04-12,If you hate someone based on their religion  skin  caste  gender  and their language then you are the coronavirus of this society. #COVID__19 #coronavirusindia #Coronafighters,Delhi
143,2020-04-12,#Stay_safe #stay_home. #Stay_healthy. And please don't break the rules be at home that you may be safe from #coronavirus.. #thankyoucoronaworriors @narendramodi @AmitShah @JPNadda @BJP4India @myogiadityanath @DrMNPandeyMP @dushyanttgautam @BJP4Delhi @BJP4UP @ManojTiwariMP,Delhi
144,2020-04-12,Coronavirus (COVID-19) map by Google #COVID2019 #COVID__19 #COVID #covidindia #COVIDUSA #COVID19 #COVID19Updates #google,Delhi
145,2020-04-12,INFORMATION RELATED TO CORONA VIRUS (COVID-19) https://gbnagar.nic.in/novel-corona-virus-covid-19/ via @dmgbnagar,Delhi
146,2020-04-12,What is corona virus ,Delhi
147,2020-04-12,I wish all the best for good health  longevity prosperity andprogressive progress on the occasion of the New Year-2077 With the advent of the NewYear  the entire human community will be liberated from the epidemic of the Corona Virus (COVID-19) on the entire human community – at New Delhi India,Delhi
